TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_3_model_3,0.40439689,0.579
7SJO,fold_7sjo_5_model_0,0.40433374,0.57
7SJO,fold_7sjo_1_model_1,0.40424618,0.567
7SJO,fold_7sjo_3_model_0,0.40424439,0.571
7SJO,fold_7sjo_5_model_2,0.40419865,0.575
7SJO,fold_7sjo_2_model_3,0.40415379,0.59
7SJO,fold_7sjo_1_model_2,0.40413052,0.571
7SJO,fold_7sjo_3_model_2,0.40402895,0.569
7SJO,fold_7sjo_5_model_4,0.40389293,0.571
7SJO,fold_7sjo_5_model_3,0.40385011,0.566
7SJO,fold_7sjo_1_model_0,0.40363297,0.573
7SJO,fold_7sjo_4_model_2,0.40344548,0.586
7SJO,fold_7sjo_5_model_1,0.40338635,0.57
7SJO,fold_7sjo_4_model_3,0.40323257,0.551
7SJO,fold_7sjo_1_model_3,0.40314946,0.574
7SJO,fold_7sjo_4_model_0,0.40313026,0.616
7SJO,fold_7sjo_3_model_4,0.40312412,0.577
7SJO,fold_7sjo_2_model_0,0.40312195,0.598
7SJO,fold_7sjo_3_model_1,0.40303686,0.571
7SJO,fold_7sjo_1_model_4,0.40291798,0.569
7SJO,fold_7sjo_2_model_1,0.4029054,0.598
7SJO,fold_7sjo_2_model_2,0.40279087,0.619
7SJO,fold_7sjo_4_model_4,0.40274453,0.562
7SJO,fold_7sjo_2_model_4,0.40270627,0.559
7SJO,fold_7sjo_4_model_1,0.40269271,0.62
