TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7D3Y,species_interact_uniref_sto_0,0.77959579,0.312
7D3Y,ori_temp_pipeline_with_alphafold_models_3,0.7435267,0.327
7D3Y,species_interact_uniprot_sto_2,0.73912817,0.013
7D3Y,custom_template_with_alphafold_models_3,0.73165715,0.326
7D3Y,sequence_based_template_with_alphafold_3,0.73165715,0.326
7D3Y,structure_temp_dimer_a_3,0.73001432,0.328
7D3Y,structure_temp_dimer_1,0.72813416,0.013
7D3Y,species_interact_uniref_a3m_1,0.71508902,0.007
7D3Y,default_2,0.71385103,0.023
7D3Y,custom_template_file_1,0.71120465,0.012
7D3Y,sequence_based_template_0,0.70594132,0.328
7D3Y,uniprot_distance_uniref_sto_2,0.70304716,0.023
7D3Y,structure_temp_dimer_0,0.69629323,0.312
7D3Y,custom_template_with_alphafold_models_1,0.69387829,0.316
7D3Y,sequence_based_template_with_alphafold_1,0.69387829,0.316
7D3Y,structure_temp_dimer_a_1,0.68968058,0.316
7D3Y,uniclust_oxmatch_a3m_1,0.68275142,0.073
7D3Y,custom_template_file_4,0.6813671,0.01
7D3Y,ori_temp_pipeline_with_alphafold_models_1,0.67725986,0.316
7D3Y,structure_temp_dimer_4,0.65540957,0.013
7D3Y,string_interact_uniprot_sto_0,0.65364993,0.017
7D3Y,species_interact_uniref_a3m_2,0.65179062,0.036
7D3Y,uniclust_oxmatch_a3m_0,0.65147412,0.012
7D3Y,structure_temp_dimer_a_0,0.65053892,0.326
7D3Y,ori_temp_pipeline_with_alphafold_models_0,0.64927596,0.326
7D3Y,uniprot_distance_uniref_sto_3,0.64915431,0.019
7D3Y,uniprot_distance_uniref_sto_1,0.64835602,0.309
7D3Y,custom_template_file_0,0.64708918,0.329
7D3Y,custom_template_with_alphafold_models_0,0.64655572,0.326
7D3Y,sequence_based_template_with_alphafold_0,0.64655572,0.326
7D3Y,ori_temp_pipeline_with_alphafold_models_2,0.64233625,0.324
7D3Y,ori_template_pipeline_1,0.636895,0.024
7D3Y,structure_temp_dimer_3,0.63406146,0.012
7D3Y,sequence_based_template_1,0.62967414,0.022
7D3Y,sequence_based_template_with_alphafold_2,0.62532812,0.324
7D3Y,custom_template_with_alphafold_models_2,0.62532812,0.324
7D3Y,structure_temp_dimer_a_2,0.61364502,0.324
7D3Y,uniclust_oxmatch_a3m_4,0.60751498,0.012
7D3Y,default_4,0.6026054,0.325
7D3Y,ori_temp_pipeline_with_alphafold_models_4,0.59254825,0.016
7D3Y,default_0,0.59054965,0.317
7D3Y,species_interact_uniprot_sto_0,0.57540351,0.011
7D3Y,custom_template_file_2,0.5706982,0.013
7D3Y,species_interact_uniprot_sto_3,0.5628317,0.018
7D3Y,no_templates_2,0.56046659,0.014
7D3Y,species_interact_uniref_a3m_0,0.55032796,0.312
