TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7LXT,species_interact_uniprot_sto_0,0.72179502,0.55
7LXT,pdb_interact_uniref_a3m_4,0.71484721,0.017
7LXT,species_interact_uniprot_sto_2,0.71052182,0.558
7LXT,string_interact_uniref_a3m_1,0.70690197,0.094
7LXT,string_interact_uniprot_sto_2,0.70291775,0.556
7LXT,species_interact_uniref_a3m_2,0.69548488,0.091
7LXT,string_interact_uniprot_sto_0,0.69306636,0.555
7LXT,string_interact_uniprot_sto_3,0.68937141,0.559
7LXT,uniprot_distance_uniref_a3m_0,0.68198639,0.091
7LXT,uniclust_oxmatch_a3m_3,0.68153065,0.021
7LXT,string_interact_uniprot_sto_1,0.67432088,0.557
7LXT,species_interact_uniprot_sto_1,0.66295153,0.555
7LXT,string_interact_uniref_a3m_0,0.65969133,0.09
7LXT,no_templates_1,0.65478623,0.092
7LXT,species_interact_uniref_a3m_3,0.64185357,0.606
7LXT,uniprot_distance_uniref_a3m_2,0.63485605,0.091
7LXT,pdb_interact_uniref_a3m_1,0.61713737,0.098
7LXT,default_0,0.61505711,0.575
7LXT,uniclust_oxmatch_a3m_1,0.61496288,0.013
7LXT,sequence_based_template_1,0.61458641,0.574
7LXT,string_interact_uniref_sto_0,0.61447561,0.553
7LXT,pdb_interact_uniref_a3m_0,0.61423254,0.09
7LXT,species_interact_uniref_sto_3,0.60890001,0.567
7LXT,uniprot_distance_uniref_sto_0,0.60836333,0.564
7LXT,no_templates_0,0.60734653,0.092
7LXT,species_interact_uniref_sto_1,0.60706776,0.594
7LXT,custom_template_file_3,0.60090256,0.606
7LXT,sequence_based_template_4,0.59796804,0.603
7LXT,pdb_interact_uniprot_sto_0,0.59291309,0.095
7LXT,pdb_interact_uniref_a3m_2,0.59092695,0.09
7LXT,string_interact_uniref_sto_2,0.58937043,0.548
7LXT,ori_template_pipeline_0,0.58855957,0.569
7LXT,structure_temp_dimer_a_2,0.58180535,0.594
7LXT,custom_template_with_alphafold_models_2,0.58029658,0.594
7LXT,sequence_based_template_with_alphafold_2,0.58029658,0.594
