MODEL,PRED_DOCKQ
structure_temp_dimer_3,0.87525934
no_templates_1,0.87475234
no_templates_2,0.86653227
no_templates_3,0.86530477
structure_temp_dimer_4,0.86238194
uniprot_distance_uniref_a3m_0,0.86195934
no_templates_4,0.86145717
pdb_interact_uniprot_sto_2,0.86142087
ori_template_pipeline_3,0.85878116
uniprot_distance_uniprot_sto_2,0.85722739
custom_template_file_4,0.8567757
structure_temp_dimer_0,0.85201651
pdb_interact_uniref_a3m_1,0.84868383
structure_temp_dimer_2,0.84818208
default_3,0.84683561
uniclust_oxmatch_a3m_2,0.84528393
ori_template_pipeline_2,0.84521598
species_interact_uniref_a3m_0,0.84485519
custom_template_file_0,0.84455055
pdb_interact_uniprot_sto_3,0.84270066
string_interact_uniref_sto_3,0.84195846
string_interact_uniprot_sto_0,0.84115463
species_interact_uniprot_sto_0,0.840608
species_interact_uniref_a3m_4,0.84033507
uniclust_oxmatch_a3m_1,0.84025288
custom_template_file_1,0.84023249
pdb_interact_uniref_sto_2,0.83919477
sequence_based_template_3,0.8390522
pdb_interact_uniprot_sto_1,0.83846128
string_interact_uniref_a3m_3,0.83842438
uniprot_distance_uniprot_sto_0,0.83758181
structure_temp_dimer_1,0.83730626
custom_template_file_3,0.83716279
string_interact_uniprot_sto_4,0.83641297
species_interact_uniref_a3m_1,0.83600885
uniclust_oxmatch_a3m_0,0.83576685
uniclust_oxmatch_a3m_4,0.83345169
ori_template_pipeline_0,0.83326954
pdb_interact_uniref_a3m_2,0.83290857
species_interact_uniref_a3m_3,0.83224124
sequence_based_template_with_alphafold_2,0.83158433
string_interact_uniref_sto_0,0.83128512
custom_template_with_alphafold_models_2,0.8310883
species_interact_uniref_a3m_2,0.83080959
species_interact_uniprot_sto_2,0.83033466
pdb_interact_uniref_sto_3,0.83019012
uniprot_distance_uniref_a3m_4,0.83013433
pdb_interact_uniref_a3m_3,0.82898295
pdb_interact_uniref_a3m_4,0.82878834
uniprot_distance_uniref_a3m_3,0.82857454
pdb_interact_uniprot_sto_0,0.82820815
sequence_based_template_1,0.82820207
species_interact_uniprot_sto_1,0.82804507
species_interact_uniref_sto_1,0.82795018
string_interact_uniref_sto_2,0.8278138
ori_template_pipeline_4,0.8269068
string_interact_uniref_a3m_1,0.8266322
string_interact_uniprot_sto_3,0.82651973
uniclust_oxmatch_a3m_3,0.8263694
custom_template_file_2,0.82624292
custom_template_with_alphafold_models_4,0.8247028
ori_temp_pipeline_with_alphafold_models_4,0.82425523
uniprot_distance_uniprot_sto_3,0.82415003
string_interact_uniprot_sto_2,0.82371968
string_interact_uniref_a3m_2,0.82280892
uniprot_distance_uniref_sto_3,0.82270294
pdb_interact_uniprot_sto_4,0.82150632
ori_template_pipeline_1,0.8211537
species_interact_uniref_sto_2,0.82090271
custom_template_with_alphafold_models_3,0.81876272
pdb_interact_uniref_sto_0,0.81853008
uniprot_distance_uniref_sto_2,0.81799531
species_interact_uniprot_sto_3,0.81792724
pdb_interact_uniref_sto_4,0.81792051
ori_temp_pipeline_with_alphafold_models_3,0.81748956
pdb_interact_uniref_sto_1,0.81748575
uniprot_distance_uniref_a3m_1,0.81720394
uniprot_distance_uniref_sto_1,0.8163535
uniprot_distance_uniprot_sto_1,0.81617337
species_interact_uniref_sto_3,0.81457192
uniprot_distance_uniref_sto_0,0.8139891
structure_temp_dimer_a_1,0.81394792
string_interact_uniprot_sto_1,0.81387222
sequence_based_template_with_alphafold_1,0.81307226
default_1,0.81297702
uniprot_distance_uniprot_sto_4,0.81266528
pdb_interact_uniref_a3m_0,0.81252462
string_interact_uniref_sto_1,0.81221879
sequence_based_template_with_alphafold_3,0.81219387
species_interact_uniref_sto_0,0.8119083
custom_template_with_alphafold_models_1,0.81134546
uniprot_distance_uniref_a3m_2,0.81111383
ori_temp_pipeline_with_alphafold_models_0,0.80983734
default_2,0.8091585
ori_temp_pipeline_with_alphafold_models_2,0.80909133
sequence_based_template_with_alphafold_4,0.80885839
string_interact_uniref_a3m_4,0.80883819
structure_temp_dimer_a_2,0.80598879
ori_temp_pipeline_with_alphafold_models_1,0.80425656
uniprot_distance_uniref_sto_4,0.80224836
sequence_based_template_with_alphafold_0,0.80183804
sequence_based_template_0,0.80174965
string_interact_uniref_a3m_0,0.80053425
structure_temp_dimer_a_0,0.79931927
default_0,0.79557228
custom_template_with_alphafold_models_0,0.79379737
string_interact_uniref_sto_4,0.79308206
structure_temp_dimer_a_4,0.79238951
structure_temp_dimer_a_3,0.78534305
sequence_based_template_4,0.77982503
species_interact_uniref_sto_4,0.77765095
default_4,0.77459002
no_templates_0,0.76967764
species_interact_uniprot_sto_4,0.74410444
sequence_based_template_2,0.64505231
