TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8GV7,fold_8gv7_2_model_4,0.67442077,0.575
8GV7,fold_8gv7_2_model_3,0.65038466,0.609
8GV7,fold_8gv7_1_model_0,0.64014953,0.606
8GV7,fold_8gv7_3_model_2,0.6298179,0.579
8GV7,fold_8gv7_5_model_1,0.62769645,0.613
8GV7,fold_8gv7_3_model_1,0.61932945,0.586
8GV7,fold_8gv7_5_model_0,0.60313243,0.595
8GV7,fold_8gv7_1_model_1,0.59987116,0.579
8GV7,fold_8gv7_2_model_0,0.59901488,0.593
8GV7,fold_8gv7_3_model_3,0.59591782,0.576
8GV7,fold_8gv7_5_model_3,0.59064621,0.58
8GV7,fold_8gv7_4_model_0,0.5862928,0.603
8GV7,fold_8gv7_4_model_3,0.58528721,0.586
8GV7,fold_8gv7_2_model_1,0.58011353,0.593
8GV7,fold_8gv7_5_model_2,0.5664627,0.579
8GV7,fold_8gv7_5_model_4,0.54641485,0.604
8GV7,fold_8gv7_1_model_3,0.53712982,0.497
8GV7,fold_8gv7_2_model_2,0.51537704,0.58
8GV7,fold_8gv7_4_model_1,0.47080031,0.601
8GV7,fold_8gv7_1_model_4,0.46431538,0.567
8GV7,fold_8gv7_3_model_0,0.46067357,0.595
8GV7,fold_8gv7_4_model_4,0.4597367,0.559
8GV7,fold_8gv7_4_model_2,0.45607036,0.553
8GV7,fold_8gv7_1_model_2,0.36311755,0.595
8GV7,fold_8gv7_3_model_4,0.24652733,0.562
