Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SBG hit rate =  10/5/0

7SBG,fold_7sbg_4_model_2,0.39698362,0.645
7SBG,fold_7sbg_4_model_0,0.39657813,0.659
7SBG,fold_7sbg_3_model_0,0.39653406,0.432
7SBG,fold_7sbg_2_model_4,0.39628431,0.478
7SBG,fold_7sbg_3_model_1,0.39600065,0.431
7SBG,fold_7sbg_5_model_3,0.39599562,0.635
7SBG,fold_7sbg_1_model_0,0.39599532,0.416
7SBG,fold_7sbg_3_model_2,0.39579883,0.414
7SBG,fold_7sbg_1_model_2,0.39572799,0.65
7SBG,fold_7sbg_5_model_4,0.395711,0.646
