TARGET,MODEL_KEY,MODEL,PRED_DOCKQ,DockQ
7AMV,7AMV/custom_template_file_0,custom_template_file_0,0.6149239540100098,0.8809999823570251
7AMV,7AMV/custom_template_file_1,custom_template_file_1,0.6022449731826782,0.8790000081062317
7AMV,7AMV/custom_template_file_2,custom_template_file_2,0.6160303354263306,0.8790000081062317
7AMV,7AMV/custom_template_file_3,custom_template_file_3,0.61161869764328,0.8840000033378601
7AMV,7AMV/custom_template_file_4,custom_template_file_4,0.6200588941574097,0.8830000162124634
7AMV,7AMV/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.5904063582420349,0.8240000009536743
7AMV,7AMV/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.5908114314079285,0.8090000152587891
7AMV,7AMV/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.5777046084403992,0.8180000185966492
7AMV,7AMV/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.5785588622093201,0.8230000138282776
7AMV,7AMV/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.5950027108192444,0.8259999752044678
7AMV,7AMV/default_0,default_0,0.5776392817497253,0.8759999871253967
7AMV,7AMV/default_1,default_1,0.5622618198394775,0.8730000257492065
7AMV,7AMV/default_2,default_2,0.5812802910804749,0.8730000257492065
7AMV,7AMV/default_3,default_3,0.5930294394493103,0.8709999918937683
7AMV,7AMV/default_4,default_4,0.5771666765213013,0.8709999918937683
7AMV,7AMV/no_templates_0,no_templates_0,0.6002632975578308,0.7149999737739563
7AMV,7AMV/no_templates_1,no_templates_1,0.5973585247993469,0.5460000038146973
7AMV,7AMV/no_templates_2,no_templates_2,0.5942735075950623,0.6399999856948853
7AMV,7AMV/no_templates_3,no_templates_3,0.5616381764411926,0.6700000166893005
7AMV,7AMV/no_templates_4,no_templates_4,0.5898535251617432,0.5559999942779541
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.5944270491600037,0.8240000009536743
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.5907261371612549,0.8090000152587891
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.5776063203811646,0.8180000185966492
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.5788227319717407,0.8230000138282776
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.5943710207939148,0.8259999752044678
7AMV,7AMV/ori_template_pipeline_0,ori_template_pipeline_0,0.5778189301490784,0.875
7AMV,7AMV/ori_template_pipeline_1,ori_template_pipeline_1,0.6022289991378784,0.8690000176429749
7AMV,7AMV/ori_template_pipeline_2,ori_template_pipeline_2,0.6074211001396179,0.8669999837875366
7AMV,7AMV/ori_template_pipeline_3,ori_template_pipeline_3,0.5904374718666077,0.8709999918937683
7AMV,7AMV/ori_template_pipeline_4,ori_template_pipeline_4,0.5944314002990723,0.8740000128746033
7AMV,7AMV/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.5946369767189026,0.8730000257492065
7AMV,7AMV/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.5976234674453735,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.5996351838111877,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_3,pdb_interact_uniprot_sto_3,0.5781645774841309,0.8679999709129333
7AMV,7AMV/pdb_interact_uniprot_sto_4,pdb_interact_uniprot_sto_4,0.5878300666809082,0.8700000047683716
7AMV,7AMV/sequence_based_template_0,sequence_based_template_0,0.6054238080978394,0.878000020980835
7AMV,7AMV/sequence_based_template_1,sequence_based_template_1,0.6006107926368713,0.878000020980835
7AMV,7AMV/sequence_based_template_2,sequence_based_template_2,0.6083143353462219,0.8769999742507935
7AMV,7AMV/sequence_based_template_3,sequence_based_template_3,0.6081573367118835,0.875
7AMV,7AMV/sequence_based_template_4,sequence_based_template_4,0.606866180896759,0.8799999952316284
7AMV,7AMV/sequence_based_template_with_alphafold_0,sequence_based_template_with_alphafold_0,0.5889309644699097,0.8240000009536743
7AMV,7AMV/sequence_based_template_with_alphafold_1,sequence_based_template_with_alphafold_1,0.590537965297699,0.8090000152587891
7AMV,7AMV/sequence_based_template_with_alphafold_2,sequence_based_template_with_alphafold_2,0.577552318572998,0.8190000057220459
7AMV,7AMV/sequence_based_template_with_alphafold_3,sequence_based_template_with_alphafold_3,0.5787385702133179,0.8230000138282776
7AMV,7AMV/sequence_based_template_with_alphafold_4,sequence_based_template_with_alphafold_4,0.5955842137336731,0.8259999752044678
7AMV,7AMV/species_interact_uniprot_sto_0,species_interact_uniprot_sto_0,0.5772693753242493,0.871999979019165
7AMV,7AMV/species_interact_uniprot_sto_1,species_interact_uniprot_sto_1,0.5953807234764099,0.8669999837875366
7AMV,7AMV/species_interact_uniprot_sto_2,species_interact_uniprot_sto_2,0.6056759357452393,0.8679999709129333
7AMV,7AMV/species_interact_uniprot_sto_3,species_interact_uniprot_sto_3,0.5973154306411743,0.8700000047683716
7AMV,7AMV/species_interact_uniprot_sto_4,species_interact_uniprot_sto_4,0.5738055109977722,0.8619999885559082
7AMV,7AMV/species_interact_uniref_sto_0,species_interact_uniref_sto_0,0.5987878441810608,0.8730000257492065
7AMV,7AMV/species_interact_uniref_sto_1,species_interact_uniref_sto_1,0.5762261748313904,0.875
7AMV,7AMV/species_interact_uniref_sto_2,species_interact_uniref_sto_2,0.5899991393089294,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_3,species_interact_uniref_sto_3,0.57394939661026,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_4,species_interact_uniref_sto_4,0.5984554290771484,0.8709999918937683
7AMV,7AMV/structure_temp_dimer_0,structure_temp_dimer_0,0.6034001111984253,0.8859999775886536
7AMV,7AMV/structure_temp_dimer_1,structure_temp_dimer_1,0.5979896783828735,0.8840000033378601
7AMV,7AMV/structure_temp_dimer_2,structure_temp_dimer_2,0.6109428405761719,0.8880000114440918
7AMV,7AMV/structure_temp_dimer_3,structure_temp_dimer_3,0.6111742854118347,0.8870000243186951
7AMV,7AMV/structure_temp_dimer_4,structure_temp_dimer_4,0.6447609066963196,0.8859999775886536
7AMV,7AMV/structure_temp_dimer_a_0,structure_temp_dimer_a_0,0.5898975729942322,0.8240000009536743
7AMV,7AMV/structure_temp_dimer_a_1,structure_temp_dimer_a_1,0.5902750492095947,0.8090000152587891
7AMV,7AMV/structure_temp_dimer_a_2,structure_temp_dimer_a_2,0.5773558616638184,0.8180000185966492
7AMV,7AMV/structure_temp_dimer_a_3,structure_temp_dimer_a_3,0.5785307884216309,0.8230000138282776
7AMV,7AMV/structure_temp_dimer_a_4,structure_temp_dimer_a_4,0.595298707485199,0.8259999752044678
7AMV,7AMV/uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_0,0.5775713920593262,0.878000020980835
7AMV,7AMV/uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_1,0.5896425843238831,0.8769999742507935
7AMV,7AMV/uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_2,0.582890510559082,0.8700000047683716
7AMV,7AMV/uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_3,0.5834903717041016,0.8740000128746033
7AMV,7AMV/uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_4,0.5846737623214722,0.8709999918937683
7AOH,7AOH/custom_template_file_0,custom_template_file_0,0.6733452677726746,0.9330000281333923
7AOH,7AOH/custom_template_file_1,custom_template_file_1,0.6779422163963318,0.9279999732971191
7AOH,7AOH/custom_template_file_2,custom_template_file_2,0.6750789284706116,0.925000011920929
