TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
3SE8,model_2_multimer_20220423_751456,0.1925209,0.682
3SE8,model_2_multimer_20220423_727554,0.16864404,0.661
3SE8,model_2_multimer_20220423_574203,0.16122976,0.761
3SE8,model_1_multimer_20220423_555805,0.14671101,0.72
3SE8,ranked_0,0.14671101,0.72
3SE8,model_1_multimer_20220423_569004,0.1429476,0.658
3SE8,model_3_multimer_20220423_574203,0.13502593,0.659
3SE8,model_3_multimer_20220423_569004,0.12435597,0.688
3SE8,model_4_multimer_20220423_555805,0.10669141,0.059
3SE8,ranked_4,0.10669141,0.059
3SE8,model_1_multimer_20220423_751456,0.09487116,0.693
3SE8,model_5_multimer_20220423_569004,0.07630051,0.029
3SE8,model_2_multimer_20220423_569004,0.07372264,0.703
3SE8,model_2_multimer_20220423_555805,0.06773979,0.682
3SE8,ranked_1,0.06773979,0.682
3SE8,model_4_multimer_20220423_751456,0.06614862,0.035
3SE8,model_5_multimer_20220423_751456,0.06302333,0.031
3SE8,model_5_multimer_20220423_555805,0.04963599,0.041
3SE8,ranked_3,0.04963599,0.041
3SE8,model_5_multimer_20220423_574203,0.04674599,0.022
3SE8,model_1_multimer_20220423_727554,0.04489677,0.353
3SE8,model_3_multimer_20220423_751456,0.03335887,0.071
3SE8,model_4_multimer_20220423_569004,0.03231988,0.035
3SE8,model_5_multimer_20220423_727554,0.02882755,0.026
3SE8,model_3_multimer_20220423_555805,0.02645574,0.27
3SE8,ranked_2,0.02645574,0.27
3SE8,model_4_multimer_20220423_574203,0.025508,0.053
3SE8,model_4_multimer_20220423_727554,0.02515314,0.042
3SE8,model_1_multimer_20220423_574203,0.01611094,0.098
3SE8,model_3_multimer_20220423_727554,0.01147779,0.112
