epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.14972496032714844,-0.17813852429389954,0.1406404674053192,0.34149959683418274,0.1940019577741623,-0.3333333432674408,0.39240771532058716
0,22,0.14446739852428436,,,,,,,
1,45,,0.14004665613174438,0.0017379679484292865,0.1255561262369156,0.4475157856941223,0.10131944715976715,0.1666666716337204,0.43962475657463074
1,45,0.14626534283161163,,,,,,,
2,68,,0.13238918781280518,0.02414056472480297,0.12953931093215942,0.46975716948509216,0.03156936913728714,0.6666666865348816,0.4963991940021515
2,68,0.11890334635972977,,,,,,,
3,91,,0.12583692371845245,-0.017793480306863785,0.10157836973667145,0.5482962727546692,0.03156936913728714,0.6111111044883728,0.5534754395484924
3,91,0.09734378010034561,,,,,,,
4,114,,0.13884122669696808,-0.013349885120987892,0.09766493737697601,0.5602885484695435,0.03592437133193016,0.5,0.5668390989303589
4,114,0.10174708813428879,,,,,,,
5,137,,0.12215398997068405,-0.043990325182676315,0.09395022690296173,0.5872853398323059,0.03327954187989235,0.3333333432674408,0.5768324732780457
5,137,0.10107187181711197,,,,,,,
6,160,,0.1012541800737381,0.0027820218820124865,0.12258391082286835,0.50951087474823,0.03174496442079544,0.3888888955116272,0.5630831718444824
6,160,0.10846830159425735,,,,,,,
7,183,,0.09933971613645554,0.002718360163271427,0.0964667797088623,0.5811527967453003,0.03156936913728714,0.6111111044883728,0.5679792761802673
7,183,0.11311757564544678,,,,,,,
8,206,,0.07971764355897903,-0.03232111036777496,0.09924335777759552,0.5681899189949036,0.03156936913728714,0.6111111044883728,0.563385009765625
8,206,0.0928264930844307,,,,,,,
9,229,,0.0917547270655632,0.022345302626490593,0.10240443795919418,0.5898904204368591,0.03174496442079544,0.4444444477558136,0.5610878467559814
9,229,0.09071874618530273,,,,,,,
10,252,,0.09654255211353302,-0.0680035650730133,0.09601221978664398,0.5799234509468079,0.02892453968524933,0.5555555820465088,0.5707123875617981
10,252,0.07886752486228943,,,,,,,
11,275,,0.07558615505695343,-0.09996180236339569,0.10555729269981384,0.5707789063453674,0.02892453968524933,0.6111111044883728,0.5826172232627869
11,275,0.10672278702259064,,,,,,,
12,298,,0.06910793483257294,-0.0011395467445254326,0.09415397047996521,0.6112015247344971,0.032524459064006805,0.5,0.5970539450645447
12,298,0.11655347794294357,,,,,,,
13,321,,0.072288878262043,-0.003106697229668498,0.09466420859098434,0.6115342378616333,0.032524459064006805,0.5,0.5940190553665161
13,321,0.08018419146537781,,,,,,,
14,344,,0.07066614925861359,0.003947033546864986,0.08896731585264206,0.6105263829231262,0.032524459064006805,0.5,0.5882510542869568
14,344,0.09826331585645676,,,,,,,
15,367,,0.0808805450797081,-0.03986503556370735,0.08830072730779648,0.6146297454833984,0.029704032465815544,0.5555555820465088,0.6073155999183655
15,367,0.09374453872442245,,,,,,,
16,390,,0.0735834464430809,-0.023013750091195107,0.09021328389644623,0.6158687472343445,0.029879629611968994,0.3888888955116272,0.6034926772117615
16,390,0.09822435677051544,,,,,,,
17,413,,0.07222844660282135,-0.02586580067873001,0.08700459450483322,0.618394672870636,0.029879629611968994,0.3888888955116272,0.6019667983055115
17,413,0.07613197714090347,,,,,,,
18,436,,0.08599049597978592,-0.022396231070160866,0.08746998757123947,0.6182984113693237,0.032700054347515106,0.3333333432674408,0.6105685234069824
18,436,0.08753789216279984,,,,,,,
19,459,,0.08623369038105011,-0.03530684858560562,0.08898472040891647,0.6126630902290344,0.032700054347515106,0.3333333432674408,0.6000553369522095
19,459,0.07262585312128067,,,,,,,
20,482,,0.07468494027853012,-0.03312325105071068,0.09065862745046616,0.6146252751350403,0.032700054347515106,0.3333333432674408,0.6075838804244995
20,482,0.0769403874874115,,,,,,,
21,505,,0.08385391533374786,-0.005086580291390419,0.08729249984025955,0.6165031790733337,0.032524459064006805,0.5555555820465088,0.6056053638458252
21,505,0.08747808635234833,,,,,,,
22,528,,0.08623369038105011,-0.006168831139802933,0.0883103609085083,0.6194506883621216,0.032700054347515106,0.3333333432674408,0.6024530529975891
22,528,0.0880206972360611,,,,,,,
23,551,,0.08897410333156586,-0.04894321411848068,0.09102077037096024,0.609247088432312,0.032700054347515106,0.3333333432674408,0.6015644073486328
23,551,0.0809318870306015,,,,,,,
24,574,,0.08911627531051636,-0.06301884353160858,0.08721593022346497,0.6171492338180542,0.02892453968524933,0.6111111044883728,0.6044316291809082
24,574,0.08223151415586472,,,,,,,
25,597,,0.08911627531051636,-0.06252864748239517,0.08682625740766525,0.6188323497772217,0.029879629611968994,0.3333333432674408,0.601111650466919
25,597,0.08030620962381363,,,,,,,
26,620,,0.06762077659368515,-0.04964349418878555,0.08742767572402954,0.6224240064620972,0.029879629611968994,0.3333333432674408,0.6025872230529785
26,620,0.06837770342826843,,,,,,,
27,621,,0.13238918781280518,0.02414056472480297,0.12953931093215942,0.46975716948509216,0.03156936913728714,0.6666666865348816,0.4963991940021515
