MODEL,PRED_DOCKQ
fold_7tfo_2_model_4,0.45031548
fold_7tfo_3_model_4,0.44936001
fold_7tfo_3_model_3,0.4493455
fold_7tfo_3_model_0,0.44934523
fold_7tfo_5_model_1,0.44929379
fold_7tfo_3_model_1,0.4488571
fold_7tfo_5_model_0,0.448816
fold_7tfo_2_model_0,0.44878998
fold_7tfo_1_model_3,0.44875905
fold_7tfo_5_model_4,0.44874248
fold_7tfo_5_model_2,0.44873774
fold_7tfo_4_model_3,0.44862139
fold_7tfo_2_model_2,0.44846848
fold_7tfo_1_model_1,0.44829878
fold_7tfo_5_model_3,0.44828004
fold_7tfo_1_model_2,0.44825163
fold_7tfo_4_model_4,0.44824255
fold_7tfo_2_model_1,0.44820634
fold_7tfo_1_model_4,0.4482047
fold_7tfo_3_model_2,0.44820145
fold_7tfo_4_model_2,0.44804525
fold_7tfo_4_model_0,0.44781584
fold_7tfo_4_model_1,0.44766003
fold_7tfo_2_model_3,0.44760165
fold_7tfo_1_model_0,0.44749334
