epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.16097350418567657,-0.12062712013721466,0.15034019947052002,0.3694342374801636,0.13208340108394623,-0.4444444477558136,0.40530186891555786
0,22,0.14246000349521637,,,,,,,
1,45,,0.17551708221435547,-0.11821691691875458,0.1401042640209198,0.3781350255012512,0.19652339816093445,-0.7222222089767456,0.40716302394866943
1,45,0.14494846761226654,,,,,,,
2,68,,0.16310273110866547,-0.17345267534255981,0.13868729770183563,0.38535812497138977,0.19634778797626495,-0.4444444477558136,0.4203757643699646
2,68,0.14618180692195892,,,,,,,
3,91,,0.15847866237163544,-0.04091494157910347,0.11972346901893616,0.45687469840049744,0.03962346911430359,0.2222222238779068,0.4484611749649048
3,91,0.1284976750612259,,,,,,,
4,114,,0.1454586237668991,-0.1609453558921814,0.11241790652275085,0.49855944514274597,0.03592437133193016,0.5,0.4805539846420288
4,114,0.1270795315504074,,,,,,,
5,137,,0.14637021720409393,-0.1214519739151001,0.11621434986591339,0.47044509649276733,0.0979088544845581,0.5555555820465088,0.48347151279449463
5,137,0.10749878734350204,,,,,,,
6,160,,0.13076524436473846,-0.04014858976006508,0.10870268195867538,0.5164350271224976,0.03310394659638405,0.5555555820465088,0.5186327695846558
6,160,0.10687800496816635,,,,,,,
7,183,,0.14121201634407043,-0.0339592844247818,0.10570491850376129,0.5108031034469604,0.02892453968524933,0.4444444477558136,0.5136361122131348
7,183,0.08685621619224548,,,,,,,
8,206,,0.10815417766571045,0.012109512463212013,0.10487600415945053,0.536506712436676,0.02892453968524933,0.5,0.5239648222923279
8,206,0.09847287088632584,,,,,,,
9,229,,0.1252102553844452,-0.05117000266909599,0.10226423293352127,0.5351123213768005,0.02874894253909588,0.6666666865348816,0.5422915816307068
9,229,0.10013305395841599,,,,,,,
10,252,,0.13056468963623047,-0.07901018112897873,0.11253809183835983,0.5376496911048889,0.02874894253909588,0.6666666865348816,0.5611046552658081
10,252,0.08980301767587662,,,,,,,
11,275,,0.11059922724962234,-0.08529308438301086,0.1027427390217781,0.5365286469459534,0.02874894253909588,0.6666666865348816,0.5538443326950073
11,275,0.09844490885734558,,,,,,,
12,298,,0.09986801445484161,-0.048303499817848206,0.10725978761911392,0.5201035141944885,0.02874894253909588,0.6666666865348816,0.543901264667511
12,298,0.0873563215136528,,,,,,,
13,321,,0.11707953363656998,-0.04071604087948799,0.09905457496643066,0.5553972125053406,0.02874894253909588,0.7777777910232544,0.5812423229217529
13,321,0.09559141099452972,,,,,,,
14,344,,0.11424805968999863,-0.0019714520312845707,0.10076765716075897,0.5732128024101257,0.02892453968524933,0.5,0.590481162071228
14,344,0.10092464834451675,,,,,,,
