MODEL,PRED_DOCKQ
fold_8b7w_3_model_4,0.40499249
fold_8b7w_3_model_1,0.4049634
fold_8b7w_2_model_0,0.40479156
fold_8b7w_4_model_0,0.40457615
fold_8b7w_2_model_3,0.40447423
fold_8b7w_2_model_2,0.40440536
fold_8b7w_4_model_2,0.4044033
fold_8b7w_3_model_2,0.40429336
fold_8b7w_4_model_4,0.4042843
fold_8b7w_2_model_4,0.40428162
fold_8b7w_5_model_3,0.40424755
fold_8b7w_4_model_3,0.40419289
fold_8b7w_5_model_4,0.40416548
fold_8b7w_5_model_0,0.40411991
fold_8b7w_3_model_0,0.40400282
fold_8b7w_3_model_3,0.40395683
fold_8b7w_1_model_0,0.40395412
fold_8b7w_5_model_1,0.40382764
fold_8b7w_1_model_4,0.40380323
fold_8b7w_4_model_1,0.4037984
fold_8b7w_1_model_2,0.40351385
fold_8b7w_1_model_1,0.40343079
fold_8b7w_2_model_1,0.40342259
fold_8b7w_1_model_3,0.40300211
fold_8b7w_5_model_2,0.40280139
