TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_3_model_3,0.37062994,0.579
7SJO,fold_7sjo_1_model_2,0.37038445,0.571
7SJO,fold_7sjo_5_model_2,0.37035134,0.575
7SJO,fold_7sjo_2_model_3,0.3702451,0.59
7SJO,fold_7sjo_1_model_1,0.37022865,0.567
7SJO,fold_7sjo_5_model_0,0.37018099,0.57
7SJO,fold_7sjo_3_model_2,0.37014794,0.569
7SJO,fold_7sjo_3_model_0,0.37007976,0.571
7SJO,fold_7sjo_5_model_4,0.37005088,0.571
7SJO,fold_7sjo_1_model_0,0.3699007,0.573
7SJO,fold_7sjo_5_model_3,0.36976188,0.566
7SJO,fold_7sjo_4_model_2,0.36974299,0.586
7SJO,fold_7sjo_4_model_3,0.36960006,0.551
7SJO,fold_7sjo_4_model_0,0.3695125,0.616
7SJO,fold_7sjo_5_model_1,0.36947483,0.57
7SJO,fold_7sjo_1_model_3,0.36937928,0.574
7SJO,fold_7sjo_2_model_0,0.36930326,0.598
7SJO,fold_7sjo_2_model_1,0.36924613,0.598
7SJO,fold_7sjo_3_model_1,0.36921117,0.571
7SJO,fold_7sjo_3_model_4,0.36913982,0.577
7SJO,fold_7sjo_4_model_4,0.3691003,0.562
7SJO,fold_7sjo_1_model_4,0.36908084,0.569
7SJO,fold_7sjo_2_model_2,0.36907846,0.619
7SJO,fold_7sjo_2_model_4,0.36895767,0.559
7SJO,fold_7sjo_4_model_1,0.36886254,0.62
