epoch,step,train_mse,tuning_dockq_mae,tuning_hit_rate_023,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.3629842698574066,0.6734299659729004,0.1299346685409546,0.0326538160443306,0.14049357175827026,0.39452776312828064,0.19652339816093445,-0.6111111044883728,0.41264599561691284
0,22,0.15262770652770996,,,,,,,,,
1,45,,0.3549177050590515,0.6724637746810913,0.1421913057565689,0.02262071706354618,0.13349729776382446,0.43278196454048157,0.1292629837989807,-0.3888888955116272,0.42678090929985046
1,45,0.14848028123378754,,,,,,,,,
2,68,,0.32045382261276245,0.6743961572647095,0.11777190119028091,0.08716341108083725,0.11545801907777786,0.4451417922973633,0.12813229858875275,-2.4671622953265837e-17,0.43603652715682983
2,68,0.12417837232351303,,,,,,,,,
3,91,,0.31280478835105896,0.6797101497650146,0.10938242822885513,0.020502150058746338,0.10932718217372894,0.5271310210227966,0.03310394659638405,0.5555555820465088,0.5063590407371521
3,91,0.12514661252498627,,,,,,,,,
4,114,,0.29308319091796875,0.6797101497650146,0.11492317914962769,0.02205883152782917,0.10429107397794724,0.531398355960846,0.03310394659638405,0.6111111044883728,0.5286261439323425
4,114,0.12803798913955688,,,,,,,,,
5,137,,0.31629547476768494,0.6811594367027283,0.12186369299888611,-0.0517319031059742,0.11238303035497665,0.5350650548934937,0.02874894253909588,0.7222222089767456,0.5343270897865295
5,137,0.11083177477121353,,,,,,,,,
6,160,,0.24218396842479706,0.6821256279945374,0.12535174190998077,-0.09613946825265884,0.09811501204967499,0.5577399134635925,0.03156936913728714,0.6666666865348816,0.5399776697158813
6,160,0.10389813035726547,,,,,,,,,
7,183,,0.2977546751499176,0.6821256279945374,0.1275303065776825,-0.08978147804737091,0.10492710024118423,0.5513436198234558,0.03156936913728714,0.6666666865348816,0.5725399851799011
7,183,0.09535113722085953,,,,,,,,,
8,206,,0.27499717473983765,0.6845410466194153,0.12592576444149017,-0.06626269221305847,0.10082542151212692,0.5781448483467102,0.03156936913728714,0.6666666865348816,0.5744011998176575
8,206,0.10357031971216202,,,,,,,,,
9,229,,0.23963035643100739,0.6850241422653198,0.13343770802021027,-0.06652271747589111,0.09268894791603088,0.5845134854316711,0.03156936913728714,0.7222222089767456,0.5763294696807861
9,229,0.0884721651673317,,,,,,,,,
10,252,,0.24589677155017853,0.6859903335571289,0.12597313523292542,-0.02708016335964203,0.09633278846740723,0.5700408220291138,0.03156936913728714,0.6111111044883728,0.6054041385650635
10,252,0.09597818553447723,,,,,,,,,
11,275,,0.2408444732427597,0.686956524848938,0.12635546922683716,-0.012533900327980518,0.08691881597042084,0.6190710663795471,0.03156936913728714,0.6666666865348816,0.626011312007904
11,275,0.08768469840288162,,,,,,,,,
12,298,,0.2235543429851532,0.6855072379112244,0.11758247762918472,-0.04793694242835045,0.08567692339420319,0.6324352622032166,0.03174496442079544,0.4444444477558136,0.6117925047874451
12,298,0.09508167952299118,,,,,,,,,
13,321,,0.31903183460235596,0.6830917596817017,0.10618561506271362,0.08861729502677917,0.11739914864301682,0.5411501526832581,0.03156936913728714,0.6666666865348816,0.5844616293907166
13,321,0.11677622050046921,,,,,,,,,
14,344,,0.2752082645893097,0.6840579509735107,0.11053095012903214,0.010874408297240734,0.09371078014373779,0.6184242963790894,0.02892453968524933,0.5,0.6148273944854736
14,344,0.11174465715885162,,,,,,,,,
15,367,,0.23396742343902588,0.6855072379112244,0.11357292532920837,0.02707800082862377,0.08862908184528351,0.6218565106391907,0.032700054347515106,0.2222222238779068,0.6150956749916077
15,367,0.09509391337633133,,,,,,,,,
16,390,,0.2323717623949051,0.6835748553276062,0.11724231392145157,0.044856682419776917,0.08671244233846664,0.6361933350563049,0.02892453968524933,0.5,0.626011312007904
16,390,0.09309481829404831,,,,,,,,,
17,413,,0.257407546043396,0.6850241422653198,0.10805357992649078,0.006185524631291628,0.1319468468427658,0.5403183102607727,0.03174496442079544,0.4444444477558136,0.6213164329528809
17,413,0.08512363582849503,,,,,,,,,
18,436,,0.25930142402648926,0.6840579509735107,0.11693572252988815,0.14793391525745392,0.0951223373413086,0.5979828834533691,0.033915214240550995,0.5,0.5781235694885254
18,436,0.09372807294130325,,,,,,,,,
19,459,,0.25017598271369934,0.6850241422653198,0.11438509076833725,0.08064279705286026,0.09959465265274048,0.5706088542938232,0.033915214240550995,0.5,0.5655815601348877
19,459,0.09625192731618881,,,,,,,,,
20,482,,0.21192051470279694,0.6840579509735107,0.11047135293483734,0.044130414724349976,0.09610816836357117,0.6196692585945129,0.03174496442079544,0.3888888955116272,0.6035261750221252
20,482,0.075800321996212,,,,,,,,,
21,505,,0.22697463631629944,0.6821256279945374,0.11698780953884125,0.08126529306173325,0.0907750129699707,0.636080265045166,0.03174496442079544,0.4444444477558136,0.5926609039306641
21,505,0.08530335128307343,,,,,,,,,
22,528,,0.23853424191474915,0.6830917596817017,0.11504023522138596,0.04927055910229683,0.08420658111572266,0.6370381712913513,0.03174496442079544,0.4444444477558136,0.5974898934364319
22,528,0.09178022295236588,,,,,,,,,
23,551,,0.3114781379699707,0.6777777671813965,0.12321974337100983,0.04657549411058426,0.14676989614963531,0.48859673738479614,0.03174496442079544,0.3888888955116272,0.5996026396751404
23,551,0.08569970726966858,,,,,,,,,
24,574,,0.2707197964191437,0.6835748553276062,0.11847857385873795,-0.015901362523436546,0.09062102437019348,0.6122835874557495,0.03174496442079544,0.4444444477558136,0.6051191091537476
24,574,0.10894414782524109,,,,,,,,,
25,597,,0.2348487377166748,0.6850241422653198,0.1191704198718071,-0.032789893448352814,0.07991041243076324,0.6591616868972778,0.03174496442079544,0.5,0.6300522089004517
25,597,0.09746097028255463,,,,,,,,,
26,620,,0.22483620047569275,0.6850241422653198,0.11442549526691437,-0.023203078657388687,0.0825335755944252,0.6641058921813965,0.03174496442079544,0.5,0.6281574964523315
26,620,0.0738828182220459,,,,,,,,,
27,643,,0.2666783630847931,0.6835748553276062,0.11940191686153412,-0.02609298564493656,0.08768035471439362,0.6497346758842468,0.03174496442079544,0.4444444477558136,0.6374801993370056
27,643,0.09628845006227493,,,,,,,,,
28,666,,0.2130996286869049,0.6850241422653198,0.11976546794176102,-0.027104273438453674,0.09028193354606628,0.6275187134742737,0.03174496442079544,0.4444444477558136,0.6206624507904053
28,666,0.09079373627901077,,,,,,,,,
29,689,,0.25948217511177063,0.6801932454109192,0.13121560215950012,-0.009442286565899849,0.10071085393428802,0.5854625701904297,0.03174496442079544,0.4444444477558136,0.6003403663635254
29,689,0.08135298639535904,,,,,,,,,
30,712,,0.2549962103366852,0.6826087236404419,0.12848572432994843,-0.052748046815395355,0.08786674588918686,0.6445485949516296,0.03174496442079544,0.4444444477558136,0.6286270022392273
30,712,0.11386080831289291,,,,,,,,,
31,735,,0.2337000072002411,0.6826087236404419,0.12380009144544601,0.016453605145215988,0.0824548527598381,0.6497883796691895,0.03174496442079544,0.4444444477558136,0.6348309516906738
31,735,0.08256778120994568,,,,,,,,,
32,758,,0.22059659659862518,0.6830917596817017,0.11875101923942566,0.0145932137966156,0.08745832741260529,0.6168134212493896,0.02892453968524933,0.5,0.6061083674430847
32,758,0.09225887805223465,,,,,,,,,
33,781,,0.2577788829803467,0.6845410466194153,0.11917010694742203,-0.0005660100723616779,0.09020714461803436,0.6263477802276611,0.029879629611968994,0.2777777910232544,0.6194887757301331
33,781,0.10381634533405304,,,,,,,,,
34,804,,0.2237279713153839,0.6835748553276062,0.11422362923622131,0.03637334331870079,0.08688028901815414,0.6202278137207031,0.02892453968524933,0.5,0.6160849928855896
34,804,0.08438361436128616,,,,,,,,,
35,827,,0.2516586482524872,0.6826087236404419,0.11647439748048782,0.057333704084157944,0.09339159727096558,0.6091036796569824,0.035918645560741425,0.1666666716337204,0.6140896677970886
35,827,0.08365851640701294,,,,,,,,,
36,850,,0.23570789396762848,0.6840579509735107,0.12227749824523926,-0.010347578674554825,0.09031392633914948,0.633223295211792,0.03174496442079544,0.4444444477558136,0.6214672923088074
36,850,0.08507940918207169,,,,,,,,,
37,873,,0.23228922486305237,0.6845410466194153,0.12318333983421326,-0.019191322848200798,0.10282831639051437,0.5878790020942688,0.035918645560741425,0.2222222238779068,0.59955233335495
37,873,0.0836976021528244,,,,,,,,,
38,896,,0.20975477993488312,0.6826087236404419,0.11448139697313309,0.034052710980176926,0.08802203088998795,0.619955837726593,0.035918645560741425,0.2222222238779068,0.6168898344039917
38,896,0.06992129981517792,,,,,,,,,
39,919,,0.2027871161699295,0.6816425323486328,0.11406068503856659,0.03014194220304489,0.08843963593244553,0.6230013966560364,0.02892453968524933,0.5,0.6033249497413635
39,919,0.07946109771728516,,,,,,,,,
40,942,,0.23126818239688873,0.6835748553276062,0.11543441563844681,0.016280895099043846,0.08971917629241943,0.6168017387390137,0.035918645560741425,0.2222222238779068,0.6046328544616699
40,942,0.07617692649364471,,,,,,,,,
41,965,,0.20133748650550842,0.6840579509735107,0.10745834559202194,0.01730029098689556,0.09792710095643997,0.5852126479148865,0.035918645560741425,0.2222222238779068,0.5986301302909851
41,965,0.07749346643686295,,,,,,,,,
42,988,,0.22156162559986115,0.6830917596817017,0.11023672670125961,0.0028463532216846943,0.09008240699768066,0.6000661849975586,0.03174496442079544,0.3888888955116272,0.6039789319038391
42,988,0.09420173615217209,,,,,,,,,
43,1011,,0.23135657608509064,0.6835748553276062,0.12450151145458221,-0.03802088275551796,0.09016936272382736,0.6473032832145691,0.03174496442079544,0.4444444477558136,0.6204277276992798
43,1011,0.07522264122962952,,,,,,,,,
44,1034,,0.19846263527870178,0.6850241422653198,0.12237051874399185,-0.046197641640901566,0.08593546599149704,0.6316996216773987,0.035918645560741425,0.2222222238779068,0.6088749766349792
44,1034,0.07324828952550888,,,,,,,,,
45,1057,,0.20829445123672485,0.6830917596817017,0.11234176158905029,-0.032755669206380844,0.09118915349245071,0.6116194128990173,0.03174496442079544,0.4444444477558136,0.600088894367218
45,1057,0.07343709468841553,,,,,,,,,
46,1080,,0.2100236713886261,0.6830917596817017,0.11798545718193054,-0.05106201395392418,0.09039704501628876,0.6257699728012085,0.03174496442079544,0.3888888955116272,0.6077347993850708
46,1080,0.07391344755887985,,,,,,,,,
47,1103,,0.21136990189552307,0.6830917596817017,0.11294133961200714,0.005138708744198084,0.08487854897975922,0.6294483542442322,0.03174496442079544,0.3888888955116272,0.6052197217941284
47,1103,0.07830143719911575,,,,,,,,,
48,1126,,0.20258398354053497,0.6830917596817017,0.11388665437698364,-0.004547259770333767,0.0889011099934578,0.6251211762428284,0.03174496442079544,0.3888888955116272,0.6084222793579102
48,1126,0.07654795795679092,,,,,,,,,
49,1149,,0.20668838918209076,0.6830917596817017,0.11842174082994461,-0.006118307821452618,0.08558986335992813,0.6272280812263489,0.03174496442079544,0.3888888955116272,0.6038447618484497
49,1149,0.08535986393690109,,,,,,,,,
50,1172,,0.21196816861629486,0.6826087236404419,0.11274328827857971,0.014477542601525784,0.08435261249542236,0.6390947103500366,0.03174496442079544,0.3888888955116272,0.6116583943367004
50,1172,0.08050989359617233,,,,,,,,,
51,1195,,0.2085498571395874,0.6826087236404419,0.10760537534952164,0.0052977814339101315,0.08607004582881927,0.641485869884491,0.03174496442079544,0.3888888955116272,0.6205283403396606
51,1195,0.07262900471687317,,,,,,,,,
52,1218,,0.22679810225963593,0.6830917596817017,0.11330964416265488,0.006956679280847311,0.08491620421409607,0.6401428580284119,0.03174496442079544,0.3888888955116272,0.6150621771812439
52,1218,0.09910385310649872,,,,,,,,,
53,1241,,0.2137298583984375,0.6826087236404419,0.10599534213542938,0.026088396087288857,0.08592010289430618,0.6296104788780212,0.03174496442079544,0.3888888955116272,0.6116918921470642
53,1241,0.06604760885238647,,,,,,,,,
54,1264,,0.20787499845027924,0.6840579509735107,0.11726309359073639,-0.009180698543787003,0.09649192541837692,0.6159605383872986,0.03174496442079544,0.4444444477558136,0.628828227519989
54,1264,0.07070419192314148,,,,,,,,,
55,1287,,0.21429549157619476,0.6826087236404419,0.10359692573547363,0.07445564866065979,0.0870017260313034,0.6286078095436096,0.035918645560741425,0.1666666716337204,0.6087408661842346
55,1287,0.07596314698457718,,,,,,,,,
56,1310,,0.20334991812705994,0.6835748553276062,0.09594915807247162,0.016838347539305687,0.08178441971540451,0.6478312015533447,0.035918645560741425,0.1666666716337204,0.6191366314888
56,1310,0.07010482251644135,,,,,,,,,
57,1333,,0.20277808606624603,0.6826087236404419,0.08322959393262863,0.15036195516586304,0.08160512894392014,0.648241400718689,0.03174496442079544,0.3888888955116272,0.6200923919677734
57,1333,0.06053437665104866,,,,,,,,,
58,1356,,0.18831117451190948,0.6826087236404419,0.08567126840353012,0.10864564031362534,0.08352278918027878,0.6464147567749023,0.03609996661543846,0.2777777910232544,0.6191366314888
58,1356,0.057329822331666946,,,,,,,,,
59,1379,,0.18521833419799805,0.6835748553276062,0.09517733007669449,0.06453987956047058,0.0824614018201828,0.6562440395355225,0.03174496442079544,0.3888888955116272,0.631091833114624
59,1379,0.06498256325721741,,,,,,,,,
60,1402,,0.21660356223583221,0.6835748553276062,0.08863293379545212,0.09668465703725815,0.08546951413154602,0.6369485259056091,0.035918645560741425,0.1666666716337204,0.6261286735534668
60,1402,0.07468980550765991,,,,,,,,,
61,1425,,0.1990477442741394,0.6840579509735107,0.09758663177490234,0.034942880272865295,0.08168620616197586,0.6488786339759827,0.035918645560741425,0.2222222238779068,0.6344788074493408
61,1425,0.0848386362195015,,,,,,,,,
62,1448,,0.21909037232398987,0.6830917596817017,0.09198731184005737,0.0713004320859909,0.08453374356031418,0.6365393400192261,0.035918645560741425,0.2222222238779068,0.6074162125587463
62,1448,0.07414139062166214,,,,,,,,,
63,1471,,0.199983611702919,0.6840579509735107,0.09338691085577011,0.06328551471233368,0.08211828768253326,0.6482818722724915,0.035918645560741425,0.2222222238779068,0.6386539340019226
63,1471,0.07661686837673187,,,,,,,,,
64,1494,,0.19786128401756287,0.6845410466194153,0.07900252193212509,0.09253471344709396,0.08160782605409622,0.6587188839912415,0.035918645560741425,0.2222222238779068,0.6462327837944031
64,1494,0.07797344028949738,,,,,,,,,
65,1517,,0.18930763006210327,0.6845410466194153,0.08161906152963638,0.10121115297079086,0.08317963778972626,0.6482406258583069,0.03174496442079544,0.4444444477558136,0.6444721817970276
65,1517,0.07589638978242874,,,,,,,,,
66,1518,,0.2348487377166748,0.6850241422653198,0.1191704198718071,-0.032789893448352814,0.07991041243076324,0.6591616868972778,0.03174496442079544,0.5,0.6300522089004517
66,1518,,0.3627299964427948,0.6753623485565186,0.12963613867759705,0.03402164950966835,0.14028234779834747,0.4300638437271118,0.18904878199100494,-0.0555555559694767,0.45318958163261414
