Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SBG hit rate =  10/9/0

7SBG,fold_7sbg_5_model_2,0.66765106,0.642
7SBG,fold_7sbg_5_model_4,0.63964683,0.646
7SBG,fold_7sbg_4_model_2,0.63471305,0.645
7SBG,fold_7sbg_5_model_3,0.62562352,0.635
7SBG,fold_7sbg_5_model_0,0.62251061,0.656
7SBG,fold_7sbg_5_model_1,0.61285257,0.684
7SBG,fold_7sbg_4_model_1,0.60962254,0.641
7SBG,fold_7sbg_4_model_4,0.57596463,0.662
7SBG,fold_7sbg_2_model_1,0.49630696,0.447
7SBG,fold_7sbg_4_model_3,0.48443565,0.684
