TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TYV,fold_7tyv_1_model_2,0.38308617,0.766
7TYV,fold_7tyv_5_model_1,0.38305944,0.77
7TYV,fold_7tyv_3_model_1,0.38246384,0.767
7TYV,fold_7tyv_4_model_3,0.38241744,0.664
7TYV,fold_7tyv_5_model_4,0.38211456,0.754
7TYV,fold_7tyv_4_model_4,0.3821089,0.667
7TYV,fold_7tyv_5_model_0,0.382027,0.751
7TYV,fold_7tyv_1_model_4,0.38189006,0.754
7TYV,fold_7tyv_1_model_3,0.3815929,0.748
7TYV,fold_7tyv_2_model_4,0.38147005,0.659
7TYV,fold_7tyv_4_model_2,0.38142422,0.653
7TYV,fold_7tyv_1_model_1,0.38131315,0.652
7TYV,fold_7tyv_3_model_3,0.38129702,0.659
7TYV,fold_7tyv_5_model_3,0.38122967,0.759
7TYV,fold_7tyv_2_model_3,0.38106433,0.788
7TYV,fold_7tyv_2_model_1,0.38103116,0.769
7TYV,fold_7tyv_2_model_2,0.38075304,0.781
7TYV,fold_7tyv_4_model_0,0.38037026,0.772
7TYV,fold_7tyv_4_model_1,0.38026136,0.773
7TYV,fold_7tyv_2_model_0,0.3802236,0.781
7TYV,fold_7tyv_3_model_2,0.38005063,0.651
7TYV,fold_7tyv_3_model_4,0.38000777,0.758
7TYV,fold_7tyv_5_model_2,0.37991679,0.765
7TYV,fold_7tyv_1_model_0,0.3798539,0.654
7TYV,fold_7tyv_3_model_0,0.37855193,0.656
