TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_5_model_4,0.4462468,0.646
7SBG,fold_7sbg_5_model_3,0.4461734,0.635
7SBG,fold_7sbg_5_model_2,0.44609725,0.642
7SBG,fold_7sbg_4_model_1,0.44603211,0.641
7SBG,fold_7sbg_4_model_2,0.44600782,0.645
7SBG,fold_7sbg_5_model_0,0.44598526,0.656
7SBG,fold_7sbg_2_model_1,0.44589499,0.447
7SBG,fold_7sbg_4_model_0,0.44564673,0.659
7SBG,fold_7sbg_5_model_1,0.44559342,0.684
7SBG,fold_7sbg_4_model_3,0.44556332,0.684
7SBG,fold_7sbg_4_model_4,0.44549251,0.662
7SBG,fold_7sbg_1_model_3,0.44542485,0.419
7SBG,fold_7sbg_2_model_3,0.44536206,0.428
7SBG,fold_7sbg_2_model_4,0.4453333,0.478
7SBG,fold_7sbg_1_model_2,0.44529539,0.65
7SBG,fold_7sbg_1_model_4,0.44526088,0.433
7SBG,fold_7sbg_2_model_2,0.44519186,0.431
7SBG,fold_7sbg_1_model_0,0.44470856,0.416
7SBG,fold_7sbg_3_model_0,0.4445821,0.432
7SBG,fold_7sbg_3_model_3,0.44453064,0.435
7SBG,fold_7sbg_3_model_4,0.44448119,0.421
7SBG,fold_7sbg_2_model_0,0.44434717,0.432
7SBG,fold_7sbg_3_model_2,0.44419819,0.414
7SBG,fold_7sbg_3_model_1,0.44410345,0.431
7SBG,fold_7sbg_1_model_1,0.44358337,0.456
