MODEL,PRED_DOCKQ
fold_7o9w_1_model_4,0.16314434
fold_7o9w_2_model_4,0.159159
fold_7o9w_3_model_2,0.1395984
fold_7o9w_3_model_3,0.13221785
fold_7o9w_1_model_1,0.13164595
fold_7o9w_1_model_0,0.13136719
fold_7o9w_2_model_1,0.12927976
fold_7o9w_4_model_2,0.11912464
fold_7o9w_1_model_3,0.11772341
fold_7o9w_3_model_1,0.11614131
fold_7o9w_5_model_3,0.11540426
fold_7o9w_4_model_3,0.11415692
fold_7o9w_5_model_0,0.11066912
fold_7o9w_5_model_1,0.11010528
fold_7o9w_1_model_2,0.10694035
fold_7o9w_3_model_4,0.10510714
fold_7o9w_5_model_2,0.1040194
fold_7o9w_5_model_4,0.09864862
fold_7o9w_4_model_1,0.09639978
fold_7o9w_3_model_0,0.09639681
fold_7o9w_2_model_2,0.09520523
fold_7o9w_4_model_0,0.09415996
fold_7o9w_4_model_4,0.08762588
fold_7o9w_2_model_0,0.07921287
fold_7o9w_2_model_3,0.07515171
