epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
66,1540,,0.14819905161857605,0.1823095828294754,0.06282224506139755,0.7493671178817749,0.0035356476437300444,0.6666666865348816,0.7072494029998779
66,1540,0.07544835656881332,,,,,,,
67,1563,,0.13072283565998077,0.19385749101638794,0.06723761558532715,0.7303410172462463,0.0035356476437300444,0.6666666865348816,0.7205123901367188
67,1563,0.06162085011601448,,,,,,,
68,1586,,0.13316576182842255,0.18312858045101166,0.09638415277004242,0.6776098608970642,0.07269555330276489,0.5555555820465088,0.7057403326034546
68,1586,0.05374429002404213,,,,,,,
69,1609,,0.14819905161857605,0.19465309381484985,0.06750185042619705,0.7388132810592651,0.0035356476437300444,0.6666666865348816,0.7170248031616211
69,1609,0.07978171855211258,,,,,,,
70,1632,,0.13072283565998077,0.18712998926639557,0.0633992925286293,0.7423338294029236,0.0035356476437300444,0.6666666865348816,0.7145767211914062
70,1632,0.0465148501098156,,,,,,,
71,1655,,0.13063867390155792,0.22116531431674957,0.06978686153888702,0.7325892448425293,0.0035356476437300444,0.6666666865348816,0.7213172316551208
71,1655,0.06292200088500977,,,,,,,
72,1678,,0.14819905161857605,0.18454428017139435,0.06293755769729614,0.7483233213424683,0.0035356476437300444,0.6666666865348816,0.7226921916007996
72,1678,0.054139357060194016,,,,,,,
73,1701,,0.11596766114234924,0.22919738292694092,0.06348154693841934,0.7483949661254883,0.0035356476437300444,0.6666666865348816,0.7222897410392761
73,1701,0.06948915123939514,,,,,,,
74,1724,,0.13124819099903107,0.24688194692134857,0.06226637586951256,0.751110851764679,0.0035356476437300444,0.6666666865348816,0.7245030403137207
74,1724,0.04964488744735718,,,,,,,
75,1747,,0.13140788674354553,0.2571721076965332,0.07450293004512787,0.7368134260177612,0.006380179896950722,0.6111111044883728,0.725475549697876
75,1747,0.06011645868420601,,,,,,,
76,1770,,0.11596766114234924,0.2547209560871124,0.0627175122499466,0.7523667812347412,0.0035356476437300444,0.6666666865348816,0.7251905202865601
76,1770,0.06650611758232117,,,,,,,
77,1793,,0.13124819099903107,0.2501052916049957,0.06138302758336067,0.7529273629188538,0.0035356476437300444,0.6666666865348816,0.7251737713813782
77,1793,0.05653613805770874,,,,,,,
78,1816,,0.13140788674354553,0.24211418628692627,0.06293974816799164,0.7520321011543274,0.0035356476437300444,0.6666666865348816,0.7247713208198547
78,1816,0.04969292879104614,,,,,,,
79,1839,,0.1280888468027115,0.24383409321308136,0.06191503629088402,0.7525518536567688,0.0035356476437300444,0.6666666865348816,0.7252072691917419
79,1839,0.0537949837744236,,,,,,,
80,1862,,0.1280888468027115,0.2440797984600067,0.062452517449855804,0.7524104118347168,0.0035356476437300444,0.6666666865348816,0.7250228524208069
80,1862,0.052047934383153915,,,,,,,
81,1885,,0.11786483228206635,0.18022112548351288,0.06412437558174133,0.7436804175376892,0.0035356476437300444,0.6666666865348816,0.7201099991798401
81,1885,0.057651128619909286,,,,,,,
82,1908,,0.1280888468027115,0.244734987616539,0.06306163221597672,0.7525565028190613,0.0035356476437300444,0.6666666865348816,0.7240838408470154
82,1908,0.05526771768927574,,,,,,,
83,1931,,0.1280888468027115,0.2381361871957779,0.06203700974583626,0.752620279788971,0.0035356476437300444,0.6666666865348816,0.7234634757041931
83,1931,0.04433729872107506,,,,,,,
84,1954,,0.1280888468027115,0.23633438348770142,0.06271907687187195,0.7541515231132507,0.0035356476437300444,0.6666666865348816,0.7224574089050293
84,1954,0.04498843103647232,,,,,,,
85,1977,,0.1280888468027115,0.23633438348770142,0.06238839402794838,0.7541401982307434,0.0035356476437300444,0.6666666865348816,0.7227592468261719
85,1977,0.044095806777477264,,,,,,,
86,2000,,0.1280888468027115,0.23536913096904755,0.06229250878095627,0.7541543245315552,0.0035356476437300444,0.6666666865348816,0.7245030403137207
86,2000,0.07017138600349426,,,,,,,
87,2023,,0.1280888468027115,0.22185562551021576,0.061617717146873474,0.7535608410835266,0.0035356476437300444,0.6666666865348816,0.7226921916007996
87,2023,0.05360627919435501,,,,,,,
88,2046,,0.13330505788326263,0.16718146204948425,0.06152007356286049,0.7521180510520935,0.0035356476437300444,0.6666666865348816,0.7239329814910889
88,2046,0.046918194741010666,,,,,,,
89,2069,,0.1280888468027115,0.22509652376174927,0.06197812035679817,0.7531684637069702,0.0035356476437300444,0.6666666865348816,0.7234299182891846
89,2069,0.061702705919742584,,,,,,,
90,2092,,0.1280888468027115,0.23633438348770142,0.06307706236839294,0.753579318523407,0.0035356476437300444,0.6666666865348816,0.7230275273323059
90,2092,0.060141388326883316,,,,,,,
91,2115,,0.1280888468027115,0.23504738509655,0.06306673586368561,0.7537550926208496,0.0035356476437300444,0.6666666865348816,0.7243689298629761
91,2115,0.0552804060280323,,,,,,,
92,2138,,0.1280888468027115,0.23504738509655,0.06267543137073517,0.7539172172546387,0.0035356476437300444,0.6666666865348816,0.7245030403137207
92,2138,0.06109321489930153,,,,,,,
93,2161,,0.1280888468027115,0.22282087802886963,0.06230371817946434,0.7538323998451233,0.0035356476437300444,0.6666666865348816,0.7234634757041931
93,2161,0.05216356739401817,,,,,,,
94,2184,,0.1280888468027115,0.22282087802886963,0.062285322695970535,0.7537587285041809,0.0035356476437300444,0.6666666865348816,0.7234634757041931
94,2184,0.0652632862329483,,,,,,,
95,2207,,0.1280888468027115,0.22282087802886963,0.062201064079999924,0.753520131111145,0.0035356476437300444,0.6666666865348816,0.7234634757041931
95,2207,0.05730806663632393,,,,,,,
96,2230,,0.1280888468027115,0.22475136816501617,0.062179140746593475,0.7534857392311096,0.0035356476437300444,0.6666666865348816,0.724100649356842
96,2230,0.07318485528230667,,,,,,,
97,2253,,0.1280888468027115,0.22475136816501617,0.06213837116956711,0.753482460975647,0.0035356476437300444,0.6666666865348816,0.7232287526130676
97,2253,0.06193998083472252,,,,,,,
98,2276,,0.1280888468027115,0.22475136816501617,0.062138307839632034,0.7534984946250916,0.0035356476437300444,0.6666666865348816,0.724100649356842
98,2276,0.058724939823150635,,,,,,,
99,2299,,0.1280888468027115,0.22475136816501617,0.06215360760688782,0.7535136342048645,0.0035356476437300444,0.6666666865348816,0.724100649356842
99,2299,0.06669644266366959,,,,,,,
100,2300,,0.13140788674354553,0.2571721076965332,0.07450293004512787,0.7368134260177612,0.006380179896950722,0.6111111044883728,0.725475549697876
