MODEL,PRED_DOCKQ
fold_7sjo_3_model_3,0.55755484
fold_7sjo_5_model_2,0.55044532
fold_7sjo_5_model_1,0.54026264
fold_7sjo_1_model_1,0.50360477
fold_7sjo_4_model_3,0.49994338
fold_7sjo_3_model_2,0.49272352
fold_7sjo_2_model_3,0.48548961
fold_7sjo_5_model_0,0.47543254
fold_7sjo_1_model_0,0.47431108
fold_7sjo_2_model_0,0.46191522
fold_7sjo_4_model_2,0.43418917
fold_7sjo_3_model_4,0.41571483
fold_7sjo_4_model_0,0.41516918
fold_7sjo_1_model_4,0.39139551
fold_7sjo_1_model_2,0.38770816
fold_7sjo_2_model_4,0.38173479
fold_7sjo_5_model_4,0.32952079
fold_7sjo_3_model_1,0.31457931
fold_7sjo_2_model_2,0.31233513
fold_7sjo_2_model_1,0.29828849
fold_7sjo_1_model_3,0.2979773
fold_7sjo_5_model_3,0.28912431
fold_7sjo_4_model_1,0.28649172
fold_7sjo_4_model_4,0.28277487
fold_7sjo_3_model_0,0.22407928
