TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7S0E,fold_7s0e_5_model_1,0.33071929,0.497
7S0E,fold_7s0e_2_model_1,0.3306292,0.506
7S0E,fold_7s0e_1_model_3,0.33055648,0.495
7S0E,fold_7s0e_4_model_2,0.330479,0.512
7S0E,fold_7s0e_1_model_2,0.33046073,0.509
7S0E,fold_7s0e_4_model_3,0.33038512,0.513
7S0E,fold_7s0e_2_model_2,0.33034596,0.5
7S0E,fold_7s0e_2_model_0,0.33028415,0.505
7S0E,fold_7s0e_3_model_0,0.33012819,0.502
7S0E,fold_7s0e_5_model_3,0.33011362,0.501
7S0E,fold_7s0e_1_model_0,0.33010706,0.502
7S0E,fold_7s0e_4_model_1,0.3299776,0.505
7S0E,fold_7s0e_4_model_4,0.32965732,0.505
7S0E,fold_7s0e_1_model_1,0.3296046,0.504
7S0E,fold_7s0e_5_model_2,0.32955652,0.502
7S0E,fold_7s0e_5_model_4,0.32948333,0.508
7S0E,fold_7s0e_4_model_0,0.32938766,0.502
7S0E,fold_7s0e_5_model_0,0.32936242,0.505
7S0E,fold_7s0e_3_model_2,0.3293359,0.505
7S0E,fold_7s0e_2_model_4,0.32932124,0.508
7S0E,fold_7s0e_3_model_1,0.32929155,0.507
7S0E,fold_7s0e_1_model_4,0.32919952,0.507
7S0E,fold_7s0e_3_model_4,0.32879558,0.5
7S0E,fold_7s0e_2_model_3,0.3284198,0.499
7S0E,fold_7s0e_3_model_3,0.32791629,0.503
