MODEL,PRED_DOCKQ
fold_7swn_5_model_2,0.56957048
fold_7swn_2_model_4,0.56310266
fold_7swn_1_model_4,0.5365963
fold_7swn_4_model_4,0.53184575
fold_7swn_1_model_3,0.4646728
fold_7swn_2_model_2,0.4622682
fold_7swn_2_model_3,0.46009472
fold_7swn_3_model_3,0.43899095
fold_7swn_3_model_4,0.43317029
fold_7swn_3_model_1,0.4314144
fold_7swn_2_model_0,0.42492425
fold_7swn_1_model_1,0.42115334
fold_7swn_4_model_2,0.40878949
fold_7swn_2_model_1,0.3718853
fold_7swn_3_model_0,0.37132862
fold_7swn_3_model_2,0.36719134
fold_7swn_1_model_2,0.35731852
fold_7swn_5_model_0,0.35519078
fold_7swn_1_model_0,0.34799764
fold_7swn_5_model_3,0.33806434
fold_7swn_5_model_4,0.27108136
fold_7swn_4_model_3,0.2654576
fold_7swn_4_model_0,0.23314553
fold_7swn_5_model_1,0.19128311
fold_7swn_4_model_1,0.1909657
