Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7VNG hit rate =  10/6/0

7VNG,fold_7vng_5_model_1,0.40598735,0.35
7VNG,fold_7vng_4_model_1,0.40594086,0.437
7VNG,fold_7vng_4_model_2,0.40583533,0.425
7VNG,fold_7vng_2_model_2,0.40581968,0.765
7VNG,fold_7vng_4_model_0,0.4058032,0.434
7VNG,fold_7vng_1_model_4,0.40580297,0.767
7VNG,fold_7vng_1_model_2,0.40575406,0.728
7VNG,fold_7vng_3_model_2,0.4057219,0.64
7VNG,fold_7vng_3_model_0,0.40569657,0.669
7VNG,fold_7vng_2_model_1,0.40569368,0.759
