TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
3U7Y,model_5_multimer_20220423_993088,0.16034652,0.805
3U7Y,model_5_multimer_20220423_078501,0.15994479,0.784
3U7Y,model_4_multimer_20220423_359803,0.07013157,0.045
3U7Y,ranked_1,0.06730254,0.045
3U7Y,model_5_multimer_20220423_305297,0.06730254,0.045
3U7Y,model_4_multimer_20220423_513039,0.06547584,0.038
3U7Y,model_4_multimer_20220423_993088,0.05849849,0.043
3U7Y,ranked_2,0.05655387,0.047
3U7Y,model_4_multimer_20220423_305297,0.05655387,0.047
3U7Y,model_5_multimer_20220423_359803,0.05566667,0.033
3U7Y,model_5_multimer_20220423_513039,0.05448606,0.045
3U7Y,model_3_multimer_20220423_078501,0.04988886,0.066
3U7Y,model_3_multimer_20220423_359803,0.04476196,0.043
3U7Y,model_3_multimer_20220423_305297,0.04261357,0.074
3U7Y,ranked_0,0.04261357,0.074
3U7Y,model_4_multimer_20220423_078501,0.04185918,0.037
3U7Y,model_3_multimer_20220423_513039,0.04167506,0.057
3U7Y,model_2_multimer_20220423_359803,0.04108864,0.041
3U7Y,model_2_multimer_20220423_078501,0.03997469,0.046
3U7Y,model_3_multimer_20220423_993088,0.03947889,0.064
3U7Y,model_1_multimer_20220423_513039,0.03604588,0.042
3U7Y,model_1_multimer_20220423_078501,0.03429475,0.034
3U7Y,model_2_multimer_20220423_993088,0.0329506,0.049
3U7Y,model_1_multimer_20220423_305297,0.02915718,0.039
3U7Y,ranked_4,0.02915718,0.039
3U7Y,model_1_multimer_20220423_993088,0.02762994,0.033
3U7Y,model_2_multimer_20220423_305297,0.02736438,0.06
3U7Y,ranked_3,0.02736438,0.06
3U7Y,model_2_multimer_20220423_513039,0.0263831,0.049
3U7Y,model_1_multimer_20220423_359803,0.02561847,0.044
