TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7YQX,fold_7yqx_3_model_2,0.62314588,0.462
7YQX,fold_7yqx_5_model_4,0.57083005,0.449
7YQX,fold_7yqx_5_model_3,0.32826316,0.468
7YQX,fold_7yqx_2_model_4,0.28542107,0.451
7YQX,fold_7yqx_4_model_3,0.28316271,0.454
7YQX,fold_7yqx_4_model_4,0.25270781,0.452
7YQX,fold_7yqx_1_model_3,0.23693131,0.444
7YQX,fold_7yqx_3_model_4,0.23448634,0.456
7YQX,fold_7yqx_2_model_1,0.21162397,0.454
7YQX,fold_7yqx_5_model_1,0.19083551,0.443
7YQX,fold_7yqx_3_model_0,0.17134435,0.458
7YQX,fold_7yqx_2_model_2,0.15940902,0.449
7YQX,fold_7yqx_3_model_3,0.14137359,0.449
7YQX,fold_7yqx_3_model_1,0.12919462,0.441
7YQX,fold_7yqx_4_model_0,0.1276229,0.444
7YQX,fold_7yqx_2_model_3,0.1269854,0.4
7YQX,fold_7yqx_4_model_1,0.12326396,0.415
7YQX,fold_7yqx_4_model_2,0.11898533,0.398
7YQX,fold_7yqx_1_model_2,0.11610726,0.442
7YQX,fold_7yqx_5_model_0,0.09979561,0.405
7YQX,fold_7yqx_1_model_4,0.08483331,0.428
7YQX,fold_7yqx_1_model_1,0.07171664,0.418
7YQX,fold_7yqx_5_model_2,0.071186,0.446
7YQX,fold_7yqx_2_model_0,0.06748416,0.408
7YQX,fold_7yqx_1_model_0,0.06110751,0.424
