TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TYV,fold_7tyv_4_model_1,0.33486977,0.773
7TYV,fold_7tyv_5_model_1,0.33409736,0.77
7TYV,fold_7tyv_5_model_2,0.33405364,0.765
7TYV,fold_7tyv_3_model_1,0.33401033,0.767
7TYV,fold_7tyv_2_model_1,0.33400384,0.769
7TYV,fold_7tyv_1_model_4,0.33386692,0.754
7TYV,fold_7tyv_2_model_3,0.33374009,0.788
7TYV,fold_7tyv_5_model_0,0.33368886,0.751
7TYV,fold_7tyv_1_model_2,0.33368668,0.766
7TYV,fold_7tyv_4_model_2,0.33362666,0.653
7TYV,fold_7tyv_2_model_2,0.3336235,0.781
7TYV,fold_7tyv_2_model_0,0.33356306,0.781
7TYV,fold_7tyv_3_model_3,0.33353832,0.659
7TYV,fold_7tyv_4_model_0,0.33350429,0.772
7TYV,fold_7tyv_4_model_3,0.33349985,0.664
7TYV,fold_7tyv_4_model_4,0.33346114,0.667
7TYV,fold_7tyv_3_model_4,0.33345756,0.758
7TYV,fold_7tyv_1_model_3,0.33338532,0.748
7TYV,fold_7tyv_2_model_4,0.33338109,0.659
7TYV,fold_7tyv_3_model_0,0.33337149,0.656
7TYV,fold_7tyv_5_model_4,0.33333716,0.754
7TYV,fold_7tyv_5_model_3,0.333305,0.759
7TYV,fold_7tyv_1_model_0,0.33314809,0.654
7TYV,fold_7tyv_1_model_1,0.33311877,0.652
7TYV,fold_7tyv_3_model_2,0.33308715,0.651
