MODEL,PRED_DOCKQ
model_5_multimer_20220423_748853_tidy,0.4386133
model_5_multimer_20220423_528879_tidy,0.43816757
model_5_multimer_20220423_477418_tidy,0.43522659
model_4_multimer_20220423_748853_tidy,0.43489236
model_4_multimer_20220423_110354_tidy,0.4347257
ranked_0_tidy,0.4347257
model_1_multimer_20220423_662178_tidy,0.43459797
model_2_multimer_20220423_477418_tidy,0.43431538
model_1_multimer_20220423_748853_tidy,0.43430859
model_4_multimer_20220423_477418_tidy,0.43422326
model_1_multimer_20220423_477418_tidy,0.4341895
model_2_multimer_20220423_528879_tidy,0.43412048
model_3_multimer_20220423_662178_tidy,0.43411887
model_2_multimer_20220423_662178_tidy,0.43397656
model_1_multimer_20220423_528879_tidy,0.4339748
model_3_multimer_20220423_528879_tidy,0.43392089
model_4_multimer_20220423_528879_tidy,0.4339093
model_4_multimer_20220423_662178_tidy,0.43386158
ranked_1_tidy,0.43384507
model_5_multimer_20220423_110354_tidy,0.43384507
ranked_3_tidy,0.43380237
model_2_multimer_20220423_110354_tidy,0.43380237
ranked_4_tidy,0.43351996
model_3_multimer_20220423_110354_tidy,0.43351996
ranked_2_tidy,0.43351406
model_1_multimer_20220423_110354_tidy,0.43351406
model_5_multimer_20220423_662178_tidy,0.43322149
model_2_multimer_20220423_748853_tidy,0.4331882
model_3_multimer_20220423_477418_tidy,0.43309045
model_3_multimer_20220423_748853_tidy,0.4329142
