MODEL,PRED_DOCKQ
sequence_based_template_3,0.40724295
uniprot_distance_uniprot_sto_0,0.40704492
pdb_interact_uniref_a3m_0,0.40695891
uniprot_distance_uniref_sto_4,0.40695646
pdb_interact_uniprot_sto_0,0.40694049
uniclust_oxmatch_a3m_0,0.40693775
species_interact_uniprot_sto_1,0.4068974
pdb_interact_uniref_sto_2,0.40687892
string_interact_uniref_a3m_1,0.40687239
string_interact_uniprot_sto_0,0.40686026
string_interact_uniref_a3m_2,0.40685669
string_interact_uniprot_sto_1,0.40683982
uniprot_distance_uniref_a3m_0,0.40683606
string_interact_uniref_sto_0,0.4068279
species_interact_uniref_sto_1,0.40682414
sequence_based_template_2,0.40681487
string_interact_uniprot_sto_3,0.40680093
string_interact_uniref_sto_3,0.40680078
uniprot_distance_uniref_a3m_2,0.40679747
pdb_interact_uniprot_sto_3,0.40679038
string_interact_uniprot_sto_4,0.40678895
string_interact_uniref_sto_1,0.4067716
sequence_based_template_0,0.40676978
uniprot_distance_uniprot_sto_4,0.40676591
uniprot_distance_uniref_sto_3,0.40676007
pdb_interact_uniprot_sto_2,0.40675873
ori_template_pipeline_2,0.40675527
custom_template_with_alphafold_models_2,0.40675357
uniprot_distance_uniref_sto_0,0.4067513
structure_temp_dimer_a_2,0.40673506
structure_temp_dimer_a_1,0.40673167
string_interact_uniprot_sto_2,0.40673158
uniprot_distance_uniprot_sto_1,0.40672821
sequence_based_template_with_alphafold_1,0.40672535
pdb_interact_uniref_sto_0,0.40672377
species_interact_uniref_sto_2,0.40672347
uniprot_distance_uniref_sto_1,0.40672007
custom_template_with_alphafold_models_1,0.40671858
species_interact_uniprot_sto_0,0.40671235
ori_template_pipeline_0,0.40671203
sequence_based_template_1,0.40670627
ori_temp_pipeline_with_alphafold_models_1,0.40670165
ori_temp_pipeline_with_alphafold_models_2,0.40669742
custom_template_file_0,0.40669161
uniclust_oxmatch_a3m_4,0.40668917
structure_temp_dimer_0,0.40668759
pdb_interact_uniref_sto_4,0.40668726
custom_template_with_alphafold_models_0,0.40668717
ori_temp_pipeline_with_alphafold_models_0,0.4066864
sequence_based_template_with_alphafold_2,0.40668041
default_0,0.40667385
sequence_based_template_with_alphafold_0,0.40666738
pdb_interact_uniref_a3m_2,0.40666527
species_interact_uniref_sto_0,0.406661
pdb_interact_uniref_sto_1,0.40666077
structure_temp_dimer_a_4,0.4066532
default_3,0.40665245
structure_temp_dimer_a_0,0.40665239
custom_template_with_alphafold_models_4,0.40665182
species_interact_uniref_a3m_0,0.40664774
ori_temp_pipeline_with_alphafold_models_4,0.40664712
sequence_based_template_with_alphafold_4,0.40664071
default_1,0.4066194
structure_temp_dimer_a_3,0.40661764
custom_template_with_alphafold_models_3,0.40661314
ori_template_pipeline_3,0.40660873
sequence_based_template_with_alphafold_3,0.40660274
ori_temp_pipeline_with_alphafold_models_3,0.40659532
string_interact_uniref_sto_2,0.4065946
uniprot_distance_uniprot_sto_2,0.40658641
species_interact_uniref_a3m_4,0.4065854
uniprot_distance_uniref_a3m_3,0.40656608
string_interact_uniref_a3m_3,0.40655813
uniprot_distance_uniref_sto_2,0.40652901
uniclust_oxmatch_a3m_1,0.40652749
default_4,0.40652636
species_interact_uniprot_sto_2,0.40651342
species_interact_uniprot_sto_3,0.40649027
ori_template_pipeline_4,0.40648046
pdb_interact_uniref_sto_3,0.40647405
sequence_based_template_4,0.40647253
string_interact_uniref_sto_4,0.40645945
species_interact_uniref_sto_3,0.40645748
pdb_interact_uniref_a3m_3,0.40644953
structure_temp_dimer_1,0.40643781
custom_template_file_1,0.40643728
pdb_interact_uniprot_sto_1,0.40642828
default_2,0.40642157
no_templates_1,0.40641913
ori_template_pipeline_1,0.40641543
pdb_interact_uniref_a3m_1,0.40640497
species_interact_uniref_a3m_1,0.40639836
species_interact_uniref_sto_4,0.40638447
species_interact_uniprot_sto_4,0.40638274
uniclust_oxmatch_a3m_3,0.40637693
uniclust_oxmatch_a3m_2,0.40636307
string_interact_uniref_a3m_4,0.40632951
string_interact_uniref_a3m_0,0.40632471
species_interact_uniref_a3m_3,0.40632173
uniprot_distance_uniref_a3m_1,0.4063192
structure_temp_dimer_2,0.40631399
custom_template_file_2,0.40631258
uniprot_distance_uniref_a3m_4,0.4062663
pdb_interact_uniprot_sto_4,0.40618986
custom_template_file_3,0.40615991
structure_temp_dimer_3,0.40614915
pdb_interact_uniref_a3m_4,0.40610802
species_interact_uniref_a3m_2,0.4060846
uniprot_distance_uniprot_sto_3,0.40608421
custom_template_file_4,0.40560767
structure_temp_dimer_4,0.40559348
no_templates_0,0.40554303
no_templates_3,0.40549985
no_templates_4,0.40545344
no_templates_2,0.40538931
