TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7MRW,custom_template_file_2,0.38945961,0.019
7MRW,sequence_based_template_4,0.38936338,0.01
7MRW,no_templates_4,0.38931444,0.013
7MRW,structure_temp_dimer_2,0.38921362,0.005
7MRW,sequence_based_template_0,0.3891485,0.054
7MRW,no_templates_1,0.38912567,0.072
7MRW,sequence_based_template_2,0.38904113,0.009
7MRW,no_templates_3,0.38894588,0.008
7MRW,structure_temp_dimer_4,0.38872686,0.01
7MRW,custom_template_file_3,0.38293788,0.007
7MRW,structure_temp_dimer_3,0.38232857,0.009
7MRW,structure_temp_dimer_a_2,0.3756775,0.011
7MRW,custom_template_with_alphafold_models_2,0.37551785,0.011
7MRW,structure_temp_dimer_1,0.3753542,0.009
7MRW,sequence_based_template_with_alphafold_2,0.3753514,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_2,0.3753514,0.011
7MRW,custom_template_file_4,0.37533545,0.007
7MRW,custom_template_with_alphafold_models_4,0.37531096,0.011
7MRW,sequence_based_template_with_alphafold_4,0.3752867,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_4,0.3752867,0.011
7MRW,structure_temp_dimer_a_4,0.37525702,0.011
7MRW,custom_template_file_1,0.37513337,0.007
7MRW,structure_temp_dimer_a_0,0.37481692,0.006
7MRW,custom_template_with_alphafold_models_3,0.37479755,0.01
7MRW,structure_temp_dimer_a_1,0.37475911,0.006
7MRW,no_templates_0,0.37475401,0.068
7MRW,ori_temp_pipeline_with_alphafold_models_1,0.37468472,0.006
7MRW,sequence_based_template_with_alphafold_1,0.37468472,0.006
7MRW,custom_template_with_alphafold_models_1,0.37462908,0.006
7MRW,structure_temp_dimer_0,0.37455571,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_3,0.37450814,0.01
7MRW,sequence_based_template_with_alphafold_3,0.37450814,0.01
7MRW,structure_temp_dimer_a_3,0.3743268,0.01
7MRW,sequence_based_template_3,0.3741807,0.012
7MRW,sequence_based_template_with_alphafold_0,0.36657026,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_0,0.36657026,0.006
7MRW,custom_template_with_alphafold_models_0,0.36646974,0.006
7MRW,no_templates_2,0.36582983,0.007
7MRW,sequence_based_template_1,0.36571872,0.009
7MRW,custom_template_file_0,0.36530626,0.006
7MRW,species_interact_uniref_a3m_3,0.36451441,0.524
7MRW,ori_template_pipeline_2,0.36403036,0.586
7MRW,string_interact_uniref_sto_4,0.36401522,0.492
7MRW,string_interact_uniref_a3m_1,0.36391294,0.579
7MRW,uniclust_oxmatch_a3m_3,0.36388665,0.564
7MRW,uniprot_distance_uniprot_sto_4,0.36388174,0.518
7MRW,species_interact_uniref_sto_1,0.36383024,0.595
7MRW,species_interact_uniref_a3m_4,0.36382329,0.571
7MRW,ori_template_pipeline_4,0.36379242,0.51
7MRW,uniclust_oxmatch_a3m_2,0.36377642,0.534
7MRW,default_3,0.36370224,0.588
7MRW,species_interact_uniref_sto_4,0.36365688,0.47
7MRW,species_interact_uniref_a3m_0,0.3636443,0.585
7MRW,string_interact_uniprot_sto_4,0.36357793,0.497
7MRW,default_0,0.36355114,0.584
7MRW,string_interact_uniref_a3m_3,0.36353672,0.573
7MRW,species_interact_uniprot_sto_4,0.36352971,0.488
7MRW,uniprot_distance_uniprot_sto_3,0.36347103,0.589
7MRW,string_interact_uniref_sto_0,0.36339778,0.585
7MRW,string_interact_uniref_sto_2,0.36339691,0.609
7MRW,uniclust_oxmatch_a3m_1,0.36338514,0.585
7MRW,default_2,0.36338192,0.588
7MRW,string_interact_uniref_sto_3,0.36338055,0.492
7MRW,ori_template_pipeline_3,0.36331156,0.589
7MRW,uniclust_oxmatch_a3m_4,0.36326069,0.597
7MRW,species_interact_uniref_sto_0,0.36323628,0.482
7MRW,default_4,0.36323604,0.583
7MRW,species_interact_uniprot_sto_0,0.3631905,0.59
7MRW,uniclust_oxmatch_a3m_0,0.36312294,0.595
7MRW,species_interact_uniprot_sto_3,0.36310139,0.506
7MRW,string_interact_uniprot_sto_2,0.36307636,0.599
7MRW,species_interact_uniref_a3m_1,0.3630679,0.58
7MRW,species_interact_uniref_sto_3,0.36305645,0.506
7MRW,species_interact_uniref_sto_2,0.36298928,0.476
7MRW,string_interact_uniprot_sto_3,0.36298683,0.542
7MRW,species_interact_uniref_a3m_2,0.36296415,0.55
7MRW,string_interact_uniref_a3m_2,0.36292288,0.588
7MRW,uniprot_distance_uniprot_sto_2,0.3628757,0.594
7MRW,uniprot_distance_uniprot_sto_1,0.36285612,0.607
7MRW,species_interact_uniprot_sto_1,0.36278057,0.586
7MRW,uniprot_distance_uniprot_sto_0,0.3627598,0.605
7MRW,string_interact_uniprot_sto_0,0.36262968,0.608
7MRW,string_interact_uniref_a3m_0,0.36250019,0.592
7MRW,string_interact_uniref_a3m_4,0.36248574,0.561
7MRW,string_interact_uniref_sto_1,0.36244506,0.597
7MRW,ori_template_pipeline_0,0.36243433,0.584
7MRW,string_interact_uniprot_sto_1,0.36238229,0.584
7MRW,species_interact_uniprot_sto_2,0.36234885,0.492
7MRW,default_1,0.36231789,0.58
7MRW,ori_template_pipeline_1,0.36230347,0.585
