TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_2_model_2,0.42317823,0.837
7SGM,fold_7sgm_2_model_1,0.42313051,0.833
7SGM,fold_7sgm_2_model_0,0.42299795,0.566
7SGM,fold_7sgm_1_model_4,0.42294523,0.851
7SGM,fold_7sgm_4_model_2,0.42283499,0.576
7SGM,fold_7sgm_1_model_3,0.42270437,0.829
7SGM,fold_7sgm_1_model_1,0.4226988,0.535
7SGM,fold_7sgm_1_model_2,0.42269614,0.563
7SGM,fold_7sgm_3_model_1,0.42267978,0.834
7SGM,fold_7sgm_4_model_1,0.42265883,0.54
7SGM,fold_7sgm_5_model_2,0.42262268,0.571
7SGM,fold_7sgm_2_model_4,0.42255467,0.793
7SGM,fold_7sgm_3_model_3,0.42251986,0.783
7SGM,fold_7sgm_2_model_3,0.42250624,0.824
7SGM,fold_7sgm_5_model_0,0.42250445,0.545
7SGM,fold_7sgm_5_model_3,0.42250445,0.559
7SGM,fold_7sgm_4_model_4,0.42249858,0.548
7SGM,fold_7sgm_1_model_0,0.42244616,0.555
7SGM,fold_7sgm_4_model_0,0.42233744,0.543
7SGM,fold_7sgm_5_model_1,0.42220637,0.564
7SGM,fold_7sgm_4_model_3,0.42215219,0.572
7SGM,fold_7sgm_3_model_0,0.42203054,0.845
7SGM,fold_7sgm_5_model_4,0.42189762,0.564
7SGM,fold_7sgm_3_model_4,0.42188221,0.835
7SGM,fold_7sgm_3_model_2,0.42179254,0.817
