MODEL,PRED_DOCKQ
fold_7yqz_1_model_3,0.10574965
fold_7yqz_3_model_3,0.09960417
fold_7yqz_4_model_0,0.09516823
fold_7yqz_1_model_1,0.08613395
fold_7yqz_4_model_4,0.08220083
fold_7yqz_3_model_1,0.07754716
fold_7yqz_4_model_1,0.0726647
fold_7yqz_4_model_3,0.0657905
fold_7yqz_2_model_0,0.06142947
fold_7yqz_4_model_2,0.0597198
fold_7yqz_1_model_4,0.05242814
fold_7yqz_3_model_2,0.05038036
fold_7yqz_3_model_0,0.04958067
fold_7yqz_5_model_2,0.04722884
fold_7yqz_5_model_1,0.04590712
fold_7yqz_5_model_3,0.04587336
fold_7yqz_2_model_2,0.04285991
fold_7yqz_2_model_3,0.04008875
fold_7yqz_5_model_4,0.03884657
fold_7yqz_2_model_1,0.03657169
fold_7yqz_1_model_0,0.03583133
fold_7yqz_2_model_4,0.0345889
fold_7yqz_5_model_0,0.03105821
fold_7yqz_1_model_2,0.02657633
fold_7yqz_3_model_4,0.02240184
