TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5CBA,ranked_1,0.3636286,0.786
5CBA,model_5_multimer_20220423_121312,0.3636286,0.786
5CBA,model_1_multimer_20220423_296697,0.36341301,0.708
5CBA,model_1_multimer_20220423_294929,0.36329848,0.791
5CBA,model_4_multimer_20220423_296697,0.36329311,0.763
5CBA,model_4_multimer_20220423_121312,0.36328983,0.746
5CBA,ranked_4,0.36328983,0.746
5CBA,ranked_2,0.3631517,0.798
5CBA,model_2_multimer_20220423_121312,0.3631517,0.798
5CBA,model_1_multimer_20220423_663901,0.36311093,0.806
5CBA,model_1_multimer_20220423_121312,0.36310372,0.77
5CBA,ranked_3,0.36310372,0.77
5CBA,model_5_multimer_20220423_294929,0.36308035,0.817
5CBA,model_5_multimer_20220423_296697,0.36307949,0.809
5CBA,model_4_multimer_20220423_862209,0.36296895,0.779
5CBA,model_4_multimer_20220423_294929,0.36288673,0.765
5CBA,model_3_multimer_20220423_296697,0.36255604,0.752
5CBA,model_3_multimer_20220423_294929,0.36255321,0.786
5CBA,model_1_multimer_20220423_862209,0.36253747,0.798
5CBA,model_4_multimer_20220423_663901,0.36247736,0.759
5CBA,model_2_multimer_20220423_862209,0.36239389,0.789
5CBA,model_3_multimer_20220423_663901,0.36222196,0.761
5CBA,model_2_multimer_20220423_296697,0.36221546,0.812
5CBA,model_5_multimer_20220423_862209,0.36204773,0.81
5CBA,model_3_multimer_20220423_862209,0.36192557,0.75
5CBA,model_2_multimer_20220423_663901,0.36174259,0.787
5CBA,model_2_multimer_20220423_294929,0.3616772,0.802
5CBA,model_5_multimer_20220423_663901,0.36159906,0.78
5CBA,ranked_0,0.36153996,0.761
5CBA,model_3_multimer_20220423_121312,0.36153996,0.761
