Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7R40 hit rate =  10/6/0

7R40,fold_7r40_2_model_1,0.51591313,0.678
7R40,fold_7r40_4_model_2,0.50444347,0.667
7R40,fold_7r40_4_model_1,0.4824537,0.432
7R40,fold_7r40_5_model_1,0.47867155,0.426
7R40,fold_7r40_1_model_2,0.45376155,0.671
7R40,fold_7r40_4_model_4,0.43791854,0.673
7R40,fold_7r40_3_model_3,0.42206603,0.43
7R40,fold_7r40_3_model_4,0.40662095,0.431
7R40,fold_7r40_2_model_0,0.39417002,0.676
7R40,fold_7r40_1_model_3,0.3736048,0.672
