TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8GV7,fold_8gv7_1_model_3,0.3674098,0.497
8GV7,fold_8gv7_1_model_4,0.36696705,0.567
8GV7,fold_8gv7_1_model_2,0.36696634,0.595
8GV7,fold_8gv7_1_model_1,0.36679137,0.579
8GV7,fold_8gv7_5_model_1,0.36673993,0.613
8GV7,fold_8gv7_4_model_1,0.36668387,0.601
8GV7,fold_8gv7_2_model_4,0.36636642,0.575
8GV7,fold_8gv7_4_model_3,0.36636633,0.586
8GV7,fold_8gv7_3_model_3,0.36629742,0.576
8GV7,fold_8gv7_5_model_2,0.36622053,0.579
8GV7,fold_8gv7_5_model_3,0.36616153,0.58
8GV7,fold_8gv7_2_model_2,0.36615807,0.58
8GV7,fold_8gv7_3_model_1,0.36611804,0.586
8GV7,fold_8gv7_3_model_2,0.36610666,0.579
8GV7,fold_8gv7_2_model_0,0.36609367,0.593
8GV7,fold_8gv7_3_model_4,0.36603439,0.562
8GV7,fold_8gv7_4_model_4,0.36587042,0.559
8GV7,fold_8gv7_5_model_0,0.3657687,0.595
8GV7,fold_8gv7_2_model_3,0.36567253,0.609
8GV7,fold_8gv7_4_model_2,0.36565977,0.553
8GV7,fold_8gv7_1_model_0,0.36564919,0.606
8GV7,fold_8gv7_4_model_0,0.36551508,0.603
8GV7,fold_8gv7_2_model_1,0.36530563,0.593
8GV7,fold_8gv7_3_model_0,0.36521959,0.595
8GV7,fold_8gv7_5_model_4,0.36484009,0.604
