MODEL,PRED_DOCKQ
fold_7tfo_3_model_4,0.74358952
fold_7tfo_5_model_0,0.72192347
fold_7tfo_3_model_0,0.71576715
fold_7tfo_3_model_2,0.71010685
fold_7tfo_1_model_2,0.68069726
fold_7tfo_3_model_1,0.67395908
fold_7tfo_3_model_3,0.660667
fold_7tfo_2_model_1,0.65724844
fold_7tfo_4_model_3,0.65018123
fold_7tfo_1_model_1,0.6490972
fold_7tfo_4_model_4,0.64694089
fold_7tfo_2_model_2,0.63580561
fold_7tfo_5_model_1,0.63202685
fold_7tfo_5_model_3,0.59853834
fold_7tfo_5_model_4,0.58204055
fold_7tfo_2_model_0,0.57890439
fold_7tfo_4_model_0,0.56416184
fold_7tfo_5_model_2,0.55079395
fold_7tfo_2_model_4,0.50897819
fold_7tfo_4_model_1,0.47516486
fold_7tfo_1_model_0,0.42041531
fold_7tfo_4_model_2,0.3578285
fold_7tfo_1_model_3,0.30956802
fold_7tfo_1_model_4,0.27291235
fold_7tfo_2_model_3,0.23782688
