Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7TFO hit rate =  10/0/0

7TFO,fold_7tfo_3_model_4,0.74358952,0.456
7TFO,fold_7tfo_5_model_0,0.72192347,0.459
7TFO,fold_7tfo_3_model_0,0.71576715,0.446
7TFO,fold_7tfo_3_model_2,0.71010685,0.454
7TFO,fold_7tfo_1_model_2,0.68069726,0.448
7TFO,fold_7tfo_3_model_1,0.67395908,0.448
7TFO,fold_7tfo_3_model_3,0.660667,0.456
7TFO,fold_7tfo_2_model_1,0.65724844,0.456
7TFO,fold_7tfo_4_model_3,0.65018123,0.45
7TFO,fold_7tfo_1_model_1,0.6490972,0.456
