TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_4_model_2,0.42374256,0.645
7SBG,fold_7sbg_2_model_1,0.42347074,0.447
7SBG,fold_7sbg_4_model_0,0.42328805,0.659
7SBG,fold_7sbg_1_model_4,0.42328313,0.433
7SBG,fold_7sbg_2_model_4,0.42319131,0.478
7SBG,fold_7sbg_5_model_3,0.42311317,0.635
7SBG,fold_7sbg_1_model_2,0.42305171,0.65
7SBG,fold_7sbg_1_model_3,0.42303902,0.419
7SBG,fold_7sbg_5_model_1,0.42298791,0.684
7SBG,fold_7sbg_5_model_4,0.42295828,0.646
7SBG,fold_7sbg_5_model_2,0.42288589,0.642
7SBG,fold_7sbg_4_model_3,0.42287266,0.684
7SBG,fold_7sbg_4_model_1,0.42286938,0.641
7SBG,fold_7sbg_5_model_0,0.42286009,0.656
7SBG,fold_7sbg_3_model_0,0.42278528,0.432
7SBG,fold_7sbg_3_model_1,0.42260587,0.431
7SBG,fold_7sbg_1_model_0,0.42260331,0.416
7SBG,fold_7sbg_2_model_0,0.42259726,0.432
7SBG,fold_7sbg_3_model_4,0.42254877,0.421
7SBG,fold_7sbg_2_model_3,0.42254245,0.428
7SBG,fold_7sbg_4_model_4,0.42248961,0.662
7SBG,fold_7sbg_2_model_2,0.42247453,0.431
7SBG,fold_7sbg_3_model_3,0.42240012,0.435
7SBG,fold_7sbg_3_model_2,0.42225385,0.414
7SBG,fold_7sbg_1_model_1,0.42223462,0.456
