TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8B7W,fold_8b7w_3_model_4,0.76971805,0.242
8B7W,fold_8b7w_4_model_2,0.73835725,0.057
8B7W,fold_8b7w_3_model_2,0.73120534,0.14
8B7W,fold_8b7w_3_model_1,0.70138144,0.022
8B7W,fold_8b7w_1_model_1,0.70061201,0.059
8B7W,fold_8b7w_4_model_1,0.67577446,0.055
8B7W,fold_8b7w_4_model_0,0.63898855,0.055
8B7W,fold_8b7w_2_model_0,0.63889283,0.019
8B7W,fold_8b7w_5_model_1,0.62119716,0.015
8B7W,fold_8b7w_2_model_4,0.57159019,0.034
8B7W,fold_8b7w_1_model_0,0.57116348,0.084
8B7W,fold_8b7w_2_model_2,0.54646981,0.057
8B7W,fold_8b7w_5_model_2,0.53025091,0.034
8B7W,fold_8b7w_3_model_0,0.51690996,0.208
8B7W,fold_8b7w_4_model_4,0.44443202,0.036
8B7W,fold_8b7w_2_model_3,0.40529513,0.035
8B7W,fold_8b7w_5_model_0,0.39330715,0.015
8B7W,fold_8b7w_5_model_3,0.33958033,0.043
8B7W,fold_8b7w_1_model_2,0.21526247,0.048
8B7W,fold_8b7w_5_model_4,0.20679876,0.018
8B7W,fold_8b7w_2_model_1,0.20553157,0.059
8B7W,fold_8b7w_1_model_4,0.20138228,0.014
8B7W,fold_8b7w_4_model_3,0.13751794,0.019
8B7W,fold_8b7w_3_model_3,0.10088563,0.012
8B7W,fold_8b7w_1_model_3,0.01469203,0.018
