TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7O27,uniclust_oxmatch_a3m_0,0.40605921,0.742
7O27,sequence_based_template_3,0.40571937,0.631
7O27,pdb_interact_uniref_sto_3,0.40568596,0.703
7O27,pdb_interact_uniref_a3m_1,0.40568587,0.758
7O27,string_interact_uniref_sto_2,0.40568581,0.713
7O27,string_interact_uniref_a3m_2,0.40565598,0.755
7O27,default_4,0.40563962,0.716
7O27,pdb_interact_uniprot_sto_0,0.40559211,0.684
7O27,uniprot_distance_uniprot_sto_1,0.40554801,0.681
7O27,species_interact_uniprot_sto_3,0.40554491,0.736
7O27,string_interact_uniref_sto_4,0.40552682,0.732
7O27,uniprot_distance_uniref_a3m_1,0.405467,0.755
7O27,species_interact_uniref_sto_4,0.40545532,0.732
7O27,uniprot_distance_uniprot_sto_3,0.40545383,0.705
7O27,string_interact_uniprot_sto_1,0.40542641,0.7
7O27,uniprot_distance_uniprot_sto_0,0.40537953,0.692
7O27,species_interact_uniprot_sto_0,0.40534875,0.711
7O27,string_interact_uniref_a3m_3,0.40534151,0.744
7O27,string_interact_uniref_sto_0,0.40533158,0.704
7O27,species_interact_uniref_a3m_1,0.40532985,0.742
7O27,ori_template_pipeline_1,0.40532008,0.725
7O27,sequence_based_template_4,0.40530622,0.693
7O27,string_interact_uniprot_sto_0,0.40529054,0.706
7O27,species_interact_uniref_a3m_0,0.40527841,0.745
7O27,default_0,0.40525696,0.681
7O27,ori_template_pipeline_3,0.40524554,0.722
7O27,ori_template_pipeline_2,0.40522921,0.704
7O27,pdb_interact_uniref_a3m_2,0.40519518,0.746
7O27,species_interact_uniref_a3m_3,0.40518224,0.742
7O27,pdb_interact_uniref_a3m_4,0.40515548,0.746
7O27,uniprot_distance_uniref_a3m_3,0.40515548,0.746
7O27,default_1,0.40514264,0.705
7O27,ori_template_pipeline_4,0.40511933,0.737
7O27,string_interact_uniref_a3m_1,0.40508902,0.746
7O27,pdb_interact_uniref_sto_2,0.40507707,0.705
7O27,uniprot_distance_uniref_a3m_2,0.40501127,0.761
7O27,uniprot_distance_uniref_a3m_4,0.40500692,0.741
7O27,uniclust_oxmatch_a3m_4,0.40495473,0.732
7O27,ori_template_pipeline_0,0.4049226,0.706
7O27,pdb_interact_uniprot_sto_1,0.4049173,0.704
7O27,species_interact_uniprot_sto_2,0.40491617,0.737
7O27,string_interact_uniprot_sto_2,0.40490004,0.709
7O27,species_interact_uniref_a3m_4,0.40488577,0.761
7O27,no_templates_3,0.40482211,0.396
7O27,species_interact_uniref_sto_0,0.40481773,0.694
7O27,pdb_interact_uniref_a3m_0,0.40479347,0.743
7O27,uniprot_distance_uniref_sto_2,0.40475976,0.699
7O27,no_templates_2,0.40474355,0.443
7O27,uniclust_oxmatch_a3m_1,0.4047302,0.734
7O27,sequence_based_template_0,0.40471536,0.731
7O27,species_interact_uniref_a3m_2,0.40469325,0.753
7O27,custom_template_file_3,0.40464118,0.516
7O27,uniprot_distance_uniprot_sto_2,0.40463656,0.702
7O27,ori_temp_pipeline_with_alphafold_models_1,0.40462041,0.395
7O27,sequence_based_template_with_alphafold_1,0.40462041,0.395
7O27,default_3,0.40461993,0.721
7O27,structure_temp_dimer_3,0.4046126,0.517
7O27,structure_temp_dimer_1,0.40460455,0.492
7O27,string_interact_uniref_sto_3,0.40460169,0.707
7O27,string_interact_uniref_sto_1,0.40459487,0.713
7O27,uniprot_distance_uniref_a3m_0,0.40459386,0.742
7O27,no_templates_1,0.40457433,0.48
7O27,custom_template_file_2,0.40456018,0.479
7O27,structure_temp_dimer_2,0.40454936,0.476
7O27,species_interact_uniref_sto_3,0.40454891,0.736
7O27,pdb_interact_uniprot_sto_4,0.404544,0.714
7O27,sequence_based_template_1,0.40452155,0.728
7O27,custom_template_file_1,0.40452114,0.492
7O27,sequence_based_template_2,0.40451911,0.731
7O27,string_interact_uniref_a3m_0,0.40446848,0.747
7O27,structure_temp_dimer_a_1,0.40446737,0.395
7O27,uniclust_oxmatch_a3m_2,0.40444577,0.744
7O27,custom_template_with_alphafold_models_1,0.40440226,0.395
7O27,default_2,0.40438065,0.734
7O27,pdb_interact_uniref_sto_0,0.40436056,0.675
7O27,species_interact_uniref_sto_2,0.40435499,0.717
7O27,no_templates_4,0.40434003,0.427
7O27,pdb_interact_uniprot_sto_2,0.40431952,0.7
7O27,species_interact_uniref_sto_1,0.40427783,0.706
7O27,no_templates_0,0.40427062,0.479
7O27,uniprot_distance_uniref_sto_0,0.40425363,0.696
7O27,uniprot_distance_uniprot_sto_4,0.40422687,0.714
7O27,structure_temp_dimer_4,0.40422171,0.459
7O27,pdb_interact_uniref_sto_4,0.40422136,0.708
7O27,species_interact_uniprot_sto_4,0.40420207,0.737
7O27,custom_template_file_4,0.40419629,0.468
7O27,uniprot_distance_uniref_sto_1,0.40419072,0.699
7O27,string_interact_uniref_a3m_4,0.40417358,0.737
7O27,ori_temp_pipeline_with_alphafold_models_2,0.40412062,0.397
7O27,sequence_based_template_with_alphafold_2,0.40412062,0.397
7O27,pdb_interact_uniref_a3m_3,0.40406781,0.756
