TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6A0Z,model_2_multimer_20220423_789739,0.39824787,0.078
6A0Z,model_2_multimer_20220423_891832,0.39764163,0.228
6A0Z,model_2_multimer_20220423_588683,0.39756459,0.069
6A0Z,ranked_4,0.39738989,0.233
6A0Z,model_2_multimer_20220423_843835,0.39738989,0.233
6A0Z,model_2_multimer_20220423_192075,0.39725062,0.064
6A0Z,model_1_multimer_20220423_789739,0.39722949,0.092
6A0Z,model_4_multimer_20220423_588683,0.39677224,0.07
6A0Z,model_3_multimer_20220423_891832,0.39671391,0.29
6A0Z,ranked_3,0.39632496,0.08
6A0Z,model_4_multimer_20220423_843835,0.39632496,0.08
6A0Z,model_1_multimer_20220423_891832,0.39631501,0.086
6A0Z,model_1_multimer_20220423_843835,0.39614925,0.084
6A0Z,ranked_2,0.39614925,0.084
6A0Z,model_4_multimer_20220423_891832,0.39592385,0.061
6A0Z,model_3_multimer_20220423_192075,0.39579704,0.108
6A0Z,model_1_multimer_20220423_192075,0.39577517,0.084
6A0Z,model_3_multimer_20220423_588683,0.3957682,0.107
6A0Z,model_4_multimer_20220423_789739,0.39575911,0.134
6A0Z,model_1_multimer_20220423_588683,0.39549094,0.089
6A0Z,model_5_multimer_20220423_891832,0.3954761,0.061
6A0Z,model_3_multimer_20220423_843835,0.39536828,0.082
6A0Z,ranked_1,0.39536828,0.082
6A0Z,model_5_multimer_20220423_843835,0.39531648,0.072
6A0Z,ranked_0,0.39531648,0.072
6A0Z,model_3_multimer_20220423_789739,0.3950251,0.106
6A0Z,model_4_multimer_20220423_192075,0.39480254,0.068
6A0Z,model_5_multimer_20220423_192075,0.3947387,0.076
6A0Z,model_5_multimer_20220423_789739,0.3947016,0.083
6A0Z,model_5_multimer_20220423_588683,0.39453137,0.084
