Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

3U7Y hit rate =  0/0/0

3U7Y,model_5_multimer_20220423_305297,0.44305471,0.045
3U7Y,ranked_1,0.44305471,0.045
3U7Y,model_1_multimer_20220423_078501,0.44304165,0.034
3U7Y,model_5_multimer_20220423_359803,0.44267696,0.033
3U7Y,model_1_multimer_20220423_513039,0.44261068,0.042
3U7Y,model_5_multimer_20220423_513039,0.44252571,0.045
3U7Y,model_4_multimer_20220423_078501,0.44229352,0.037
3U7Y,model_1_multimer_20220423_993088,0.44223326,0.033
3U7Y,model_4_multimer_20220423_993088,0.44212392,0.043
3U7Y,ranked_3,0.44207042,0.06
