TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7VNG,fold_7vng_4_model_4,0.33703825,0.363
7VNG,fold_7vng_1_model_3,0.33476615,0.761
7VNG,fold_7vng_4_model_2,0.33447677,0.425
7VNG,fold_7vng_4_model_1,0.33421254,0.437
7VNG,fold_7vng_5_model_1,0.33374557,0.35
7VNG,fold_7vng_1_model_4,0.33374006,0.767
7VNG,fold_7vng_4_model_0,0.33364972,0.434
7VNG,fold_7vng_5_model_3,0.33361888,0.343
7VNG,fold_7vng_2_model_0,0.3329699,0.696
7VNG,fold_7vng_1_model_0,0.33251464,0.663
7VNG,fold_7vng_5_model_2,0.33241242,0.428
7VNG,fold_7vng_4_model_3,0.33222184,0.475
7VNG,fold_7vng_2_model_3,0.33205536,0.767
7VNG,fold_7vng_5_model_0,0.33199149,0.451
7VNG,fold_7vng_1_model_2,0.33198965,0.728
7VNG,fold_7vng_1_model_1,0.33170331,0.752
7VNG,fold_7vng_2_model_1,0.33141953,0.759
7VNG,fold_7vng_3_model_3,0.33127201,0.756
7VNG,fold_7vng_2_model_4,0.3311516,0.573
7VNG,fold_7vng_3_model_1,0.33072683,0.692
7VNG,fold_7vng_3_model_4,0.33053908,0.747
7VNG,fold_7vng_2_model_2,0.32965717,0.765
7VNG,fold_7vng_3_model_2,0.3296344,0.64
7VNG,fold_7vng_5_model_4,0.32957736,0.607
7VNG,fold_7vng_3_model_0,0.32892838,0.669
