TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SWN,fold_7swn_4_model_2,0.29525745,0.689
7SWN,fold_7swn_2_model_2,0.27725881,0.726
7SWN,fold_7swn_1_model_1,0.25207424,0.72
7SWN,fold_7swn_1_model_0,0.2418818,0.723
7SWN,fold_7swn_3_model_3,0.23074324,0.727
7SWN,fold_7swn_3_model_2,0.22900757,0.719
7SWN,fold_7swn_5_model_0,0.22358485,0.69
7SWN,fold_7swn_2_model_0,0.21938592,0.72
7SWN,fold_7swn_2_model_3,0.21934102,0.726
7SWN,fold_7swn_5_model_2,0.21864597,0.639
7SWN,fold_7swn_1_model_4,0.217914,0.729
7SWN,fold_7swn_2_model_4,0.21605487,0.725
7SWN,fold_7swn_3_model_1,0.21380083,0.718
7SWN,fold_7swn_1_model_3,0.21129832,0.716
7SWN,fold_7swn_5_model_3,0.20322981,0.649
7SWN,fold_7swn_4_model_4,0.20112784,0.541
7SWN,fold_7swn_1_model_2,0.19257258,0.716
7SWN,fold_7swn_3_model_4,0.19145231,0.72
7SWN,fold_7swn_3_model_0,0.18934605,0.715
7SWN,fold_7swn_5_model_1,0.1779041,0.676
7SWN,fold_7swn_2_model_1,0.13571376,0.708
7SWN,fold_7swn_4_model_1,0.12966777,0.483
7SWN,fold_7swn_4_model_3,0.1251895,0.599
7SWN,fold_7swn_5_model_4,0.10933704,0.673
7SWN,fold_7swn_4_model_0,0.10899139,0.612
