Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7UED hit rate =  10/10/0

7UED,fold_7ued_2_model_1,0.31028524,0.785
7UED,fold_7ued_4_model_4,0.31024876,0.785
7UED,fold_7ued_1_model_3,0.31020552,0.751
7UED,fold_7ued_5_model_0,0.31011409,0.762
7UED,fold_7ued_2_model_3,0.31010443,0.759
7UED,fold_7ued_2_model_0,0.31009054,0.765
7UED,fold_7ued_5_model_4,0.30997798,0.768
7UED,fold_7ued_3_model_1,0.30993763,0.776
7UED,fold_7ued_2_model_2,0.3098942,0.779
7UED,fold_7ued_5_model_3,0.30986154,0.756
