MODEL,PRED_DOCKQ
ranked_3_tidy,0.40527934
model_2_multimer_20220423_919207_tidy,0.40527934
model_5_multimer_20220423_908001_tidy,0.40493721
model_4_multimer_20220423_879088_tidy,0.40491235
model_1_multimer_20220423_932539_tidy,0.40488899
model_3_multimer_20220423_842191_tidy,0.40483555
model_2_multimer_20220423_842191_tidy,0.40472347
ranked_1_tidy,0.40465507
model_3_multimer_20220423_919207_tidy,0.40465507
model_5_multimer_20220423_932539_tidy,0.4045788
model_4_multimer_20220423_932539_tidy,0.40455258
ranked_4_tidy,0.40452939
model_4_multimer_20220423_919207_tidy,0.40452939
model_1_multimer_20220423_908001_tidy,0.40446699
model_4_multimer_20220423_842191_tidy,0.40443024
model_5_multimer_20220423_842191_tidy,0.40424857
model_2_multimer_20220423_932539_tidy,0.40417528
model_1_multimer_20220423_879088_tidy,0.40410799
model_3_multimer_20220423_932539_tidy,0.40407211
model_1_multimer_20220423_842191_tidy,0.40407109
model_2_multimer_20220423_908001_tidy,0.40406448
model_5_multimer_20220423_919207_tidy,0.40399417
ranked_0_tidy,0.40399417
model_4_multimer_20220423_908001_tidy,0.40397659
model_2_multimer_20220423_879088_tidy,0.40384442
model_3_multimer_20220423_908001_tidy,0.40359923
ranked_2_tidy,0.4032276
model_1_multimer_20220423_919207_tidy,0.4032276
model_3_multimer_20220423_879088_tidy,0.40308344
