MODEL,PRED_DOCKQ
model_5_multimer_20220423_121312_tidy,0.33451828
ranked_1_tidy,0.33451828
model_4_multimer_20220423_121312_tidy,0.33406347
ranked_4_tidy,0.33406347
model_3_multimer_20220423_296697_tidy,0.33364326
ranked_2_tidy,0.33350408
model_2_multimer_20220423_121312_tidy,0.33350408
model_5_multimer_20220423_294929_tidy,0.33348933
model_1_multimer_20220423_294929_tidy,0.33339283
model_1_multimer_20220423_663901_tidy,0.33333385
model_4_multimer_20220423_296697_tidy,0.3329125
model_5_multimer_20220423_296697_tidy,0.33266428
model_1_multimer_20220423_296697_tidy,0.33239433
ranked_3_tidy,0.33193833
model_1_multimer_20220423_121312_tidy,0.33193833
model_3_multimer_20220423_294929_tidy,0.3319369
model_4_multimer_20220423_294929_tidy,0.33175367
model_4_multimer_20220423_663901_tidy,0.33164826
model_4_multimer_20220423_862209_tidy,0.33152941
model_2_multimer_20220423_296697_tidy,0.3315123
model_5_multimer_20220423_862209_tidy,0.33150882
model_3_multimer_20220423_663901_tidy,0.33144864
model_2_multimer_20220423_862209_tidy,0.33122689
model_1_multimer_20220423_862209_tidy,0.33074999
model_3_multimer_20220423_862209_tidy,0.33054146
model_2_multimer_20220423_294929_tidy,0.32992464
model_2_multimer_20220423_663901_tidy,0.32969442
model_3_multimer_20220423_121312_tidy,0.32914364
ranked_0_tidy,0.32914364
model_5_multimer_20220423_663901_tidy,0.32776257
