MODEL,PRED_DOCKQ
fold_7t73_5_model_4,0.73285979
fold_7t73_5_model_3,0.66827708
fold_7t73_5_model_2,0.66154361
fold_7t73_1_model_2,0.64578569
fold_7t73_4_model_3,0.64508045
fold_7t73_3_model_2,0.63379419
fold_7t73_3_model_0,0.62824821
fold_7t73_1_model_1,0.62555468
fold_7t73_3_model_3,0.61383581
fold_7t73_2_model_4,0.60282016
fold_7t73_1_model_0,0.57984906
fold_7t73_3_model_4,0.57206494
fold_7t73_2_model_1,0.55624366
fold_7t73_5_model_0,0.50170529
fold_7t73_4_model_2,0.49792156
fold_7t73_1_model_3,0.49295405
fold_7t73_4_model_0,0.45874432
fold_7t73_5_model_1,0.44899958
fold_7t73_4_model_1,0.44852161
fold_7t73_3_model_1,0.43642282
fold_7t73_2_model_2,0.39834088
fold_7t73_2_model_0,0.38918671
fold_7t73_1_model_4,0.3387363
fold_7t73_2_model_3,0.3142373
fold_7t73_4_model_4,0.28613842
