Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7UED hit rate =  10/9/0

7UED,fold_7ued_3_model_2,0.5441103,0.756
7UED,fold_7ued_1_model_4,0.47979724,0.426
7UED,fold_7ued_3_model_1,0.47668189,0.776
7UED,fold_7ued_4_model_0,0.44820359,0.764
7UED,fold_7ued_1_model_1,0.42605683,0.778
7UED,fold_7ued_5_model_3,0.42544302,0.756
7UED,fold_7ued_2_model_0,0.40440202,0.765
7UED,fold_7ued_1_model_0,0.40290794,0.762
7UED,fold_7ued_1_model_3,0.36753291,0.751
7UED,fold_7ued_3_model_3,0.2819781,0.764
