TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5GRJ,model_5_multimer_20220423_377030,0.61364597,0.76
5GRJ,model_5_multimer_20220423_406500,0.59842592,0.762
5GRJ,model_1_multimer_20220423_406500,0.58229041,0.771
5GRJ,model_5_multimer_20220423_103678,0.50606036,0.755
5GRJ,model_5_multimer_20220423_965401,0.48667088,0.664
5GRJ,model_2_multimer_20220423_377030,0.48243961,0.729
5GRJ,model_1_multimer_20220423_693642,0.46366733,0.764
5GRJ,ranked_0,0.46366733,0.764
5GRJ,model_4_multimer_20220423_377030,0.45483336,0.551
5GRJ,model_3_multimer_20220423_965401,0.44794852,0.776
5GRJ,model_5_multimer_20220423_693642,0.43800035,0.752
5GRJ,ranked_1,0.43800035,0.752
5GRJ,model_3_multimer_20220423_103678,0.40792137,0.788
5GRJ,ranked_3,0.40680978,0.558
5GRJ,model_4_multimer_20220423_693642,0.40680978,0.558
5GRJ,model_3_multimer_20220423_406500,0.39249915,0.693
5GRJ,model_2_multimer_20220423_693642,0.38556889,0.562
5GRJ,ranked_2,0.38556889,0.562
5GRJ,model_3_multimer_20220423_693642,0.38244164,0.724
5GRJ,ranked_4,0.38244164,0.724
5GRJ,model_3_multimer_20220423_377030,0.35627624,0.732
5GRJ,model_1_multimer_20220423_377030,0.3182424,0.433
5GRJ,model_4_multimer_20220423_965401,0.29758984,0.193
5GRJ,model_4_multimer_20220423_406500,0.27044109,0.165
5GRJ,model_4_multimer_20220423_103678,0.24898076,0.165
5GRJ,model_1_multimer_20220423_103678,0.11979267,0.014
5GRJ,model_1_multimer_20220423_965401,0.09923475,0.014
5GRJ,model_2_multimer_20220423_406500,0.07422245,0.012
5GRJ,model_2_multimer_20220423_103678,0.06448572,0.017
5GRJ,model_2_multimer_20220423_965401,0.05810948,0.034
