MODEL,PRED_DOCKQ
model_5_multimer_20220423_193447_tidy,0.17675702
model_5_multimer_20220423_199542_tidy,0.12248326
model_1_multimer_20220423_681710_tidy,0.10659483
model_2_multimer_20220423_193447_tidy,0.10009725
model_4_multimer_20220423_199542_tidy,0.09623016
model_4_multimer_20220423_649030_tidy,0.09488762
model_4_multimer_20220423_193447_tidy,0.09364405
model_1_multimer_20220423_193447_tidy,0.08919999
model_1_multimer_20220423_199542_tidy,0.08530323
model_2_multimer_20220423_199542_tidy,0.08329123
model_3_multimer_20220423_649030_tidy,0.08139317
model_1_multimer_20220423_635985_tidy,0.07493783
ranked_1_tidy,0.07493783
model_5_multimer_20220423_649030_tidy,0.07232349
model_4_multimer_20220423_681710_tidy,0.06668878
model_3_multimer_20220423_193447_tidy,0.06648462
model_3_multimer_20220423_635985_tidy,0.06505398
ranked_0_tidy,0.06505398
model_3_multimer_20220423_681710_tidy,0.06098152
model_2_multimer_20220423_649030_tidy,0.0607158
model_4_multimer_20220423_635985_tidy,0.05840715
ranked_2_tidy,0.05840715
model_2_multimer_20220423_681710_tidy,0.05775854
model_2_multimer_20220423_635985_tidy,0.0548486
ranked_4_tidy,0.0548486
model_5_multimer_20220423_681710_tidy,0.05375575
model_3_multimer_20220423_199542_tidy,0.05107328
model_1_multimer_20220423_649030_tidy,0.04811063
model_5_multimer_20220423_635985_tidy,0.03950151
ranked_3_tidy,0.03950151
