MODEL,PRED_DOCKQ
model_3_multimer_20220423_656371_tidy,0.43804559
model_3_multimer_20220423_545936_tidy,0.43515313
model_3_multimer_20220423_859306_tidy,0.43474099
model_5_multimer_20220423_749512_tidy,0.43457118
model_1_multimer_20220423_745560_tidy,0.43412942
ranked_2_tidy,0.43412942
model_4_multimer_20220423_749512_tidy,0.43410489
model_3_multimer_20220423_749512_tidy,0.43410242
model_2_multimer_20220423_749512_tidy,0.43396106
model_4_multimer_20220423_859306_tidy,0.43388578
model_5_multimer_20220423_656371_tidy,0.43385547
model_2_multimer_20220423_859306_tidy,0.43378383
model_2_multimer_20220423_656371_tidy,0.43370381
model_4_multimer_20220423_745560_tidy,0.43368864
ranked_4_tidy,0.43368864
model_4_multimer_20220423_656371_tidy,0.43368161
model_1_multimer_20220423_749512_tidy,0.43365541
model_3_multimer_20220423_745560_tidy,0.43353018
ranked_1_tidy,0.43353018
model_5_multimer_20220423_745560_tidy,0.43352005
ranked_0_tidy,0.43352005
model_5_multimer_20220423_545936_tidy,0.43349147
model_2_multimer_20220423_545936_tidy,0.43342268
model_2_multimer_20220423_745560_tidy,0.43333149
ranked_3_tidy,0.43333149
model_1_multimer_20220423_656371_tidy,0.43296301
model_1_multimer_20220423_859306_tidy,0.43278715
model_1_multimer_20220423_545936_tidy,0.43274778
model_5_multimer_20220423_859306_tidy,0.43243146
model_4_multimer_20220423_545936_tidy,0.43194187
