epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.16600361466407776,-0.15544945001602173,0.14089514315128326,0.30606237053871155,0.07269555330276489,0.3888888955116272,0.31997251510620117
0,22,0.14503781497478485,,,,,,,
1,45,,0.18496184051036835,-0.19429589807987213,0.14241033792495728,-0.27061712741851807,0.09996582567691803,0.2222222238779068,-0.2957771420478821
1,45,0.15028822422027588,,,,,,,
2,68,,0.17093133926391602,0.07476445287466049,0.14083541929721832,-0.5378274321556091,0.23782885074615479,-0.4444444477558136,-0.6024363040924072
2,68,0.1558748334646225,,,,,,,
3,91,,0.12225445359945297,0.03966131806373596,0.13969966769218445,0.5162598490715027,0.008845739997923374,0.2222222238779068,0.581074595451355
3,91,0.14539943635463715,,,,,,,
4,114,,0.12331933528184891,-0.1400369256734848,0.137299582362175,0.5021743774414062,0.013019421137869358,0.0,0.631091833114624
4,114,0.15231113135814667,,,,,,,
5,137,,0.10903165489435196,0.0018398268148303032,0.10368942469358444,0.5805162787437439,0.007715053856372833,0.6666666865348816,0.6839426755905151
5,137,0.12860213220119476,,,,,,,
6,160,,0.11312767118215561,-0.12339571863412857,0.10892848670482635,0.5877707004547119,0.0033600511960685253,0.7777777910232544,0.6913036108016968
6,160,0.12760044634342194,,,,,,,
7,183,,0.08426019549369812,-0.15412528812885284,0.08422471582889557,0.6706303358078003,0.0033600511960685253,0.7777777910232544,0.6870446801185608
7,183,0.1201285719871521,,,,,,,
8,206,,0.07945574074983597,-0.07331933081150055,0.1483319252729416,0.5840718746185303,0.0033600511960685253,0.7777777910232544,0.6882519125938416
8,206,0.07624941319227219,,,,,,,
9,229,,0.09256484359502792,-0.00888719130307436,0.10501760989427567,0.6713060140609741,0.0035356476437300444,0.7222222089767456,0.7020179629325867
9,229,0.12061554193496704,,,,,,,
10,252,,0.0984746515750885,0.025152787566184998,0.08915559202432632,0.6384707689285278,0.0035356476437300444,0.6666666865348816,0.6671417355537415
10,252,0.09326424449682236,,,,,,,
11,275,,0.09187358617782593,0.0566590279340744,0.10121443122625351,0.6558612585067749,0.0035356476437300444,0.7222222089767456,0.7053043842315674
11,275,0.10684707760810852,,,,,,,
12,298,,0.10172726213932037,-0.06350267678499222,0.10926900058984756,0.6584318280220032,0.0035356476437300444,0.7222222089767456,0.690834105014801
12,298,0.0976061299443245,,,,,,,
13,321,,0.09915358573198318,-0.01438757311552763,0.09058534353971481,0.6764512658119202,0.0035356476437300444,0.7222222089767456,0.7158175110816956
13,321,0.0798693373799324,,,,,,,
14,344,,0.09678862988948822,0.0026355995796620846,0.06802927702665329,0.7237593531608582,0.0035356476437300444,0.7222222089767456,0.7278733253479004
14,344,0.08703650534152985,,,,,,,
15,367,,0.09634576737880707,-0.0013432645937427878,0.06751879304647446,0.7226276397705078,0.0035356476437300444,0.7222222089767456,0.7243186235427856
15,367,0.084708072245121,,,,,,,
16,390,,0.09874396026134491,-0.02717086859047413,0.07440407574176788,0.7047262191772461,0.0035356476437300444,0.7222222089767456,0.7228766083717346
16,390,0.09035632014274597,,,,,,,
17,413,,0.09672752767801285,-0.02328113093972206,0.0693463459610939,0.7175561189651489,0.0035356476437300444,0.7222222089767456,0.7255258560180664
17,413,0.07304287701845169,,,,,,,
18,436,,0.09672752767801285,-0.026012223213911057,0.06777645647525787,0.7212479710578918,0.0035356476437300444,0.7222222089767456,0.7253917455673218
18,436,0.07700532674789429,,,,,,,
19,459,,0.09672752767801285,-0.030984211713075638,0.06994945555925369,0.7185356020927429,0.0035356476437300444,0.7222222089767456,0.7268169522285461
19,459,0.06775251775979996,,,,,,,
20,482,,0.09775323420763016,-0.028393175452947617,0.07010204344987869,0.709393322467804,0.0035356476437300444,0.7222222089767456,0.7196237444877625
20,482,0.06799756735563278,,,,,,,
21,505,,0.09657911956310272,-0.025993123650550842,0.07597746700048447,0.6966413259506226,0.0035356476437300444,0.7222222089767456,0.7147108912467957
21,505,0.08366712182760239,,,,,,,
22,528,,0.09775323420763016,-0.03161446377635002,0.06958889961242676,0.712062656879425,0.0035356476437300444,0.7222222089767456,0.7200932502746582
22,528,0.08098903298377991,,,,,,,
23,529,,0.17093133926391602,0.07476445287466049,0.14083541929721832,-0.5378274321556091,0.23782885074615479,-0.4444444477558136,-0.6024363040924072
