TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5HGG,model_5_multimer_20220423_932539,0.30950323,0.282
5HGG,model_3_multimer_20220423_932539,0.30948702,0.294
5HGG,model_3_multimer_20220423_842191,0.30940688,0.259
5HGG,model_2_multimer_20220423_919207,0.30918893,0.305
5HGG,ranked_3,0.30918893,0.305
5HGG,model_1_multimer_20220423_879088,0.30913165,0.298
5HGG,model_4_multimer_20220423_908001,0.30911243,0.251
5HGG,model_4_multimer_20220423_919207,0.30908835,0.224
5HGG,ranked_4,0.30908835,0.224
5HGG,model_2_multimer_20220423_908001,0.30897602,0.3
5HGG,model_4_multimer_20220423_842191,0.30880818,0.244
5HGG,model_1_multimer_20220423_908001,0.30863878,0.279
5HGG,ranked_2,0.30863756,0.289
5HGG,model_1_multimer_20220423_919207,0.30863756,0.289
5HGG,model_5_multimer_20220423_842191,0.30852127,0.266
5HGG,model_3_multimer_20220423_919207,0.30835581,0.272
5HGG,ranked_1,0.30835581,0.272
5HGG,model_2_multimer_20220423_842191,0.30826733,0.273
5HGG,model_4_multimer_20220423_932539,0.30817017,0.294
5HGG,model_3_multimer_20220423_879088,0.3081567,0.313
5HGG,model_5_multimer_20220423_919207,0.30788764,0.301
5HGG,ranked_0,0.30788764,0.301
5HGG,model_2_multimer_20220423_932539,0.30777484,0.345
5HGG,model_4_multimer_20220423_879088,0.30758521,0.289
5HGG,model_5_multimer_20220423_908001,0.30751911,0.298
5HGG,model_1_multimer_20220423_842191,0.30742273,0.338
5HGG,model_1_multimer_20220423_932539,0.30705807,0.335
5HGG,model_3_multimer_20220423_908001,0.30692598,0.301
5HGG,model_2_multimer_20220423_879088,0.30647418,0.338
