TARGET,MODEL_KEY,MODEL,PRED_DOCKQ,DockQ
7AMV,7AMV/custom_template_file_0,custom_template_file_0,0.3817472457885742,0.8809999823570251
7AMV,7AMV/custom_template_file_1,custom_template_file_1,0.3798958957195282,0.8790000081062317
7AMV,7AMV/custom_template_file_2,custom_template_file_2,0.38046637177467346,0.8790000081062317
7AMV,7AMV/custom_template_file_3,custom_template_file_3,0.38138994574546814,0.8840000033378601
7AMV,7AMV/custom_template_file_4,custom_template_file_4,0.3810344636440277,0.8830000162124634
7AMV,7AMV/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.38057395815849304,0.8240000009536743
7AMV,7AMV/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.38013410568237305,0.8090000152587891
7AMV,7AMV/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.3811894655227661,0.8180000185966492
7AMV,7AMV/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.3820001780986786,0.8230000138282776
7AMV,7AMV/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.38102516531944275,0.8259999752044678
7AMV,7AMV/default_0,default_0,0.38225191831588745,0.8759999871253967
7AMV,7AMV/default_1,default_1,0.38254880905151367,0.8730000257492065
7AMV,7AMV/default_2,default_2,0.38342049717903137,0.8730000257492065
7AMV,7AMV/default_3,default_3,0.38265225291252136,0.8709999918937683
7AMV,7AMV/default_4,default_4,0.3831206262111664,0.8709999918937683
7AMV,7AMV/no_templates_0,no_templates_0,0.3806334137916565,0.7149999737739563
7AMV,7AMV/no_templates_1,no_templates_1,0.38009071350097656,0.5460000038146973
7AMV,7AMV/no_templates_2,no_templates_2,0.3806241750717163,0.6399999856948853
7AMV,7AMV/no_templates_3,no_templates_3,0.37852755188941956,0.6700000166893005
7AMV,7AMV/no_templates_4,no_templates_4,0.3824426233768463,0.5559999942779541
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.3800385594367981,0.8240000009536743
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.38054412603378296,0.8090000152587891
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.3815954029560089,0.8180000185966492
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.3830743432044983,0.8230000138282776
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.38084474205970764,0.8259999752044678
7AMV,7AMV/ori_template_pipeline_0,ori_template_pipeline_0,0.38146889209747314,0.875
7AMV,7AMV/ori_template_pipeline_1,ori_template_pipeline_1,0.38196441531181335,0.8690000176429749
7AMV,7AMV/ori_template_pipeline_2,ori_template_pipeline_2,0.38388150930404663,0.8669999837875366
7AMV,7AMV/ori_template_pipeline_3,ori_template_pipeline_3,0.38293445110321045,0.8709999918937683
7AMV,7AMV/ori_template_pipeline_4,ori_template_pipeline_4,0.3837505877017975,0.8740000128746033
7AMV,7AMV/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.3829606771469116,0.8730000257492065
7AMV,7AMV/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.3826214373111725,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.3824502229690552,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_3,pdb_interact_uniprot_sto_3,0.3815026581287384,0.8679999709129333
7AMV,7AMV/pdb_interact_uniprot_sto_4,pdb_interact_uniprot_sto_4,0.38365060091018677,0.8700000047683716
7AMV,7AMV/sequence_based_template_0,sequence_based_template_0,0.3808627128601074,0.878000020980835
7AMV,7AMV/sequence_based_template_1,sequence_based_template_1,0.3814918100833893,0.878000020980835
7AMV,7AMV/sequence_based_template_2,sequence_based_template_2,0.3833526372909546,0.8769999742507935
7AMV,7AMV/sequence_based_template_3,sequence_based_template_3,0.38343000411987305,0.875
7AMV,7AMV/sequence_based_template_4,sequence_based_template_4,0.3821670413017273,0.8799999952316284
7AMV,7AMV/sequence_based_template_with_alphafold_0,sequence_based_template_with_alphafold_0,0.38044530153274536,0.8240000009536743
7AMV,7AMV/sequence_based_template_with_alphafold_1,sequence_based_template_with_alphafold_1,0.3808267414569855,0.8090000152587891
7AMV,7AMV/sequence_based_template_with_alphafold_2,sequence_based_template_with_alphafold_2,0.3807624578475952,0.8190000057220459
7AMV,7AMV/sequence_based_template_with_alphafold_3,sequence_based_template_with_alphafold_3,0.3829120695590973,0.8230000138282776
7AMV,7AMV/sequence_based_template_with_alphafold_4,sequence_based_template_with_alphafold_4,0.38074496388435364,0.8259999752044678
7AMV,7AMV/species_interact_uniprot_sto_0,species_interact_uniprot_sto_0,0.3826153874397278,0.871999979019165
7AMV,7AMV/species_interact_uniprot_sto_1,species_interact_uniprot_sto_1,0.38104304671287537,0.8669999837875366
7AMV,7AMV/species_interact_uniprot_sto_2,species_interact_uniprot_sto_2,0.38451364636421204,0.8679999709129333
7AMV,7AMV/species_interact_uniprot_sto_3,species_interact_uniprot_sto_3,0.38408610224723816,0.8700000047683716
7AMV,7AMV/species_interact_uniprot_sto_4,species_interact_uniprot_sto_4,0.38188043236732483,0.8619999885559082
7AMV,7AMV/species_interact_uniref_sto_0,species_interact_uniref_sto_0,0.3827712833881378,0.8730000257492065
7AMV,7AMV/species_interact_uniref_sto_1,species_interact_uniref_sto_1,0.38172921538352966,0.875
7AMV,7AMV/species_interact_uniref_sto_2,species_interact_uniref_sto_2,0.3807072341442108,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_3,species_interact_uniref_sto_3,0.38240110874176025,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_4,species_interact_uniref_sto_4,0.382750928401947,0.8709999918937683
