MODEL,PRED_DOCKQ
fold_7sgm_2_model_1,0.44364217
fold_7sgm_4_model_4,0.44343486
fold_7sgm_2_model_2,0.44343209
fold_7sgm_1_model_1,0.44341394
fold_7sgm_2_model_4,0.44329628
fold_7sgm_1_model_4,0.44325364
fold_7sgm_2_model_3,0.44324049
fold_7sgm_4_model_1,0.44318709
fold_7sgm_1_model_2,0.44316116
fold_7sgm_2_model_0,0.44277352
fold_7sgm_3_model_0,0.44272098
fold_7sgm_4_model_3,0.44270658
fold_7sgm_3_model_3,0.44269472
fold_7sgm_1_model_0,0.44265565
fold_7sgm_4_model_0,0.44260147
fold_7sgm_3_model_2,0.44259009
fold_7sgm_5_model_0,0.44249371
fold_7sgm_1_model_3,0.44237611
fold_7sgm_4_model_2,0.44236451
fold_7sgm_5_model_3,0.44230193
fold_7sgm_3_model_1,0.44193059
fold_7sgm_5_model_1,0.44186229
fold_7sgm_3_model_4,0.44184399
fold_7sgm_5_model_2,0.44078085
fold_7sgm_5_model_4,0.4407225
