MODEL,PRED_DOCKQ
fold_7x7o_2_model_1,0.37054285
fold_7x7o_1_model_2,0.36979473
fold_7x7o_4_model_4,0.36943763
fold_7x7o_2_model_0,0.369434
fold_7x7o_1_model_1,0.36936784
fold_7x7o_3_model_3,0.36919793
fold_7x7o_1_model_0,0.36905324
fold_7x7o_5_model_3,0.36882198
fold_7x7o_2_model_3,0.36880633
fold_7x7o_2_model_4,0.36867633
fold_7x7o_4_model_2,0.36862308
fold_7x7o_5_model_2,0.36860469
fold_7x7o_1_model_4,0.36852729
fold_7x7o_4_model_0,0.36832663
fold_7x7o_4_model_3,0.36827341
fold_7x7o_2_model_2,0.36826965
fold_7x7o_3_model_0,0.36826387
fold_7x7o_4_model_1,0.36825451
fold_7x7o_1_model_3,0.36817464
fold_7x7o_3_model_1,0.368137
fold_7x7o_5_model_0,0.36799106
fold_7x7o_3_model_4,0.36797306
fold_7x7o_5_model_4,0.36782539
fold_7x7o_5_model_1,0.36773208
fold_7x7o_3_model_2,0.36608884
