MODEL,PRED_DOCKQ
species_interact_uniref_a3m_4,0.36266845
custom_template_file_4,0.36228508
uniclust_oxmatch_a3m_0,0.36173272
sequence_based_template_0,0.36165839
uniclust_oxmatch_a3m_2,0.36152437
custom_template_file_1,0.36145201
custom_template_file_3,0.36110619
structure_temp_dimer_0,0.36072412
species_interact_uniprot_sto_3,0.36054093
sequence_based_template_1,0.36043981
sequence_based_template_2,0.3604311
structure_temp_dimer_3,0.36034641
structure_temp_dimer_4,0.36032549
sequence_based_template_3,0.36018792
uniclust_oxmatch_a3m_1,0.36015791
ori_template_pipeline_3,0.3601315
custom_template_file_2,0.36008921
species_interact_uniprot_sto_2,0.36008355
default_2,0.36005366
species_interact_uniprot_sto_0,0.36000493
uniprot_distance_uniprot_sto_2,0.35998625
default_4,0.35994864
uniprot_distance_uniprot_sto_0,0.35976207
pdb_interact_uniref_sto_0,0.35970685
species_interact_uniref_sto_3,0.35966253
pdb_interact_uniprot_sto_0,0.35964227
species_interact_uniref_a3m_2,0.35962436
custom_template_with_alphafold_models_1,0.35960251
structure_temp_dimer_1,0.35958856
sequence_based_template_with_alphafold_1,0.35955483
ori_temp_pipeline_with_alphafold_models_1,0.35955185
custom_template_file_0,0.35954618
pdb_interact_uniref_sto_4,0.35949838
ori_template_pipeline_0,0.35948905
ori_template_pipeline_1,0.35948068
pdb_interact_uniprot_sto_1,0.35946688
species_interact_uniref_sto_0,0.35945523
default_0,0.35944554
structure_temp_dimer_a_1,0.35944462
ori_template_pipeline_2,0.35933331
uniprot_distance_uniprot_sto_1,0.35929522
species_interact_uniref_sto_2,0.35923052
species_interact_uniprot_sto_4,0.3592217
uniprot_distance_uniref_sto_1,0.35922071
species_interact_uniref_sto_1,0.35919592
default_3,0.35915932
uniprot_distance_uniprot_sto_4,0.35915437
ori_template_pipeline_4,0.35915333
uniprot_distance_uniprot_sto_3,0.35912594
custom_template_with_alphafold_models_4,0.35911614
pdb_interact_uniprot_sto_3,0.35910538
uniprot_distance_uniref_sto_4,0.35909677
structure_temp_dimer_2,0.35905966
pdb_interact_uniprot_sto_4,0.35905153
uniprot_distance_uniref_sto_2,0.35901806
structure_temp_dimer_a_4,0.35901701
pdb_interact_uniref_sto_2,0.35897475
sequence_based_template_with_alphafold_4,0.3589628
ori_temp_pipeline_with_alphafold_models_4,0.35893363
species_interact_uniprot_sto_1,0.35879761
pdb_interact_uniref_sto_1,0.35870206
species_interact_uniref_a3m_0,0.35857737
species_interact_uniref_sto_4,0.3585614
sequence_based_template_4,0.35845193
uniprot_distance_uniref_sto_3,0.35840899
pdb_interact_uniref_sto_3,0.35832801
species_interact_uniref_a3m_3,0.35831368
uniprot_distance_uniref_sto_0,0.35827422
custom_template_with_alphafold_models_3,0.35827354
structure_temp_dimer_a_3,0.35817185
ori_temp_pipeline_with_alphafold_models_3,0.3581557
sequence_based_template_with_alphafold_3,0.35815346
default_1,0.35810491
species_interact_uniref_a3m_1,0.35807493
pdb_interact_uniprot_sto_2,0.35799089
uniclust_oxmatch_a3m_4,0.3578417
uniclust_oxmatch_a3m_3,0.35704967
custom_template_with_alphafold_models_0,0.3569341
sequence_based_template_with_alphafold_0,0.35690171
ori_temp_pipeline_with_alphafold_models_0,0.35686001
structure_temp_dimer_a_0,0.35683
no_templates_1,0.35625854
structure_temp_dimer_a_2,0.3560552
no_templates_2,0.35594535
ori_temp_pipeline_with_alphafold_models_2,0.35593629
sequence_based_template_with_alphafold_2,0.35591665
custom_template_with_alphafold_models_2,0.35583153
no_templates_0,0.35454163
no_templates_4,0.35395515
no_templates_3,0.35205549
