TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8GZ5,fold_8gz5_4_model_4,0.31272644,0.01
8GZ5,fold_8gz5_4_model_2,0.31241822,0.065
8GZ5,fold_8gz5_1_model_3,0.31147191,0.092
8GZ5,fold_8gz5_4_model_3,0.31120494,0.014
8GZ5,fold_8gz5_1_model_4,0.31119245,0.066
8GZ5,fold_8gz5_4_model_1,0.30938077,0.038
8GZ5,fold_8gz5_1_model_0,0.30901232,0.509
8GZ5,fold_8gz5_4_model_0,0.30884641,0.057
8GZ5,fold_8gz5_5_model_3,0.30775928,0.883
8GZ5,fold_8gz5_5_model_0,0.3075065,0.88
8GZ5,fold_8gz5_5_model_4,0.30743587,0.876
8GZ5,fold_8gz5_5_model_1,0.30737686,0.878
8GZ5,fold_8gz5_1_model_2,0.30714142,0.669
8GZ5,fold_8gz5_3_model_0,0.30710942,0.889
8GZ5,fold_8gz5_5_model_2,0.30710113,0.87
8GZ5,fold_8gz5_2_model_4,0.30696759,0.858
8GZ5,fold_8gz5_2_model_0,0.30685741,0.852
8GZ5,fold_8gz5_2_model_3,0.30682066,0.864
8GZ5,fold_8gz5_2_model_1,0.30680841,0.864
8GZ5,fold_8gz5_3_model_1,0.30673274,0.868
8GZ5,fold_8gz5_2_model_2,0.30660671,0.844
8GZ5,fold_8gz5_3_model_2,0.30660149,0.831
8GZ5,fold_8gz5_3_model_4,0.3064163,0.873
8GZ5,fold_8gz5_3_model_3,0.30622643,0.86
8GZ5,fold_8gz5_1_model_1,0.30579019,0.185
