TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
3WD5,model_5_multimer_20220423_528879,0.70534223,0.736
3WD5,model_5_multimer_20220423_477418,0.68284369,0.52
3WD5,model_5_multimer_20220423_748853,0.67117673,0.725
3WD5,model_4_multimer_20220423_110354,0.6465925,0.598
3WD5,ranked_0,0.6465925,0.598
3WD5,model_4_multimer_20220423_748853,0.63104784,0.631
3WD5,model_1_multimer_20220423_477418,0.58421612,0.544
3WD5,model_4_multimer_20220423_662178,0.5176881,0.627
3WD5,ranked_1,0.22929342,0.504
3WD5,model_5_multimer_20220423_110354,0.22929342,0.504
3WD5,model_5_multimer_20220423_662178,0.18478069,0.304
3WD5,model_2_multimer_20220423_477418,0.17808843,0.053
3WD5,ranked_2,0.13427167,0.419
3WD5,model_1_multimer_20220423_110354,0.13427167,0.419
3WD5,model_3_multimer_20220423_662178,0.09977712,0.07
3WD5,model_2_multimer_20220423_110354,0.09945875,0.099
3WD5,ranked_3,0.09945875,0.099
3WD5,model_1_multimer_20220423_662178,0.09031873,0.214
3WD5,model_3_multimer_20220423_477418,0.08832155,0.146
3WD5,model_4_multimer_20220423_477418,0.08818205,0.027
3WD5,model_2_multimer_20220423_748853,0.08768615,0.239
3WD5,model_3_multimer_20220423_748853,0.08551683,0.104
3WD5,model_2_multimer_20220423_528879,0.07743564,0.096
3WD5,model_4_multimer_20220423_528879,0.0729416,0.032
3WD5,model_3_multimer_20220423_110354,0.06963179,0.084
3WD5,ranked_4,0.06963179,0.084
3WD5,model_1_multimer_20220423_528879,0.06420554,0.109
3WD5,model_2_multimer_20220423_662178,0.05928197,0.057
3WD5,model_1_multimer_20220423_748853,0.04863154,0.069
3WD5,model_3_multimer_20220423_528879,0.04451961,0.064
