TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7NKZ,species_interact_uniprot_sto_0,0.78953505,0.935
7NKZ,species_interact_uniref_sto_4,0.7880007,0.919
7NKZ,string_interact_uniprot_sto_3,0.78792405,0.927
7NKZ,species_interact_uniprot_sto_2,0.78728086,0.927
7NKZ,string_interact_uniref_a3m_4,0.78702462,0.776
7NKZ,species_interact_uniprot_sto_4,0.78514993,0.919
7NKZ,pdb_interact_uniref_sto_4,0.78501856,0.909
7NKZ,species_interact_uniref_sto_0,0.78461295,0.92
7NKZ,string_interact_uniref_a3m_2,0.78441513,0.756
7NKZ,uniprot_distance_uniref_sto_2,0.78423953,0.918
7NKZ,uniprot_distance_uniref_a3m_3,0.78409511,0.773
7NKZ,pdb_interact_uniprot_sto_0,0.78382355,0.926
7NKZ,species_interact_uniref_sto_2,0.78375161,0.922
7NKZ,species_interact_uniprot_sto_1,0.78373563,0.928
7NKZ,string_interact_uniprot_sto_4,0.78346568,0.92
7NKZ,uniprot_distance_uniprot_sto_4,0.78330511,0.915
7NKZ,string_interact_uniprot_sto_2,0.78310496,0.929
7NKZ,uniprot_distance_uniref_sto_4,0.78215969,0.909
7NKZ,sequence_based_template_2,0.78174293,0.925
7NKZ,species_interact_uniref_sto_1,0.78113091,0.931
7NKZ,default_0,0.78105289,0.929
7NKZ,default_2,0.78069216,0.922
7NKZ,species_interact_uniref_sto_3,0.78046972,0.919
7NKZ,pdb_interact_uniprot_sto_3,0.78046769,0.919
7NKZ,uniprot_distance_uniprot_sto_1,0.78032184,0.932
7NKZ,string_interact_uniprot_sto_0,0.78030795,0.937
7NKZ,no_templates_0,0.78015661,0.862
7NKZ,pdb_interact_uniref_a3m_3,0.77991325,0.753
7NKZ,ori_template_pipeline_4,0.77982795,0.92
7NKZ,structure_temp_dimer_2,0.77946699,0.93
7NKZ,uniclust_oxmatch_a3m_1,0.77944821,0.911
7NKZ,uniprot_distance_uniref_sto_1,0.77944523,0.928
7NKZ,default_4,0.77939695,0.916
7NKZ,string_interact_uniprot_sto_1,0.77927756,0.928
7NKZ,uniprot_distance_uniref_sto_3,0.77927625,0.917
7NKZ,pdb_interact_uniref_a3m_1,0.77907878,0.762
7NKZ,custom_template_file_2,0.77894938,0.928
7NKZ,string_interact_uniref_sto_4,0.77890348,0.911
