MODEL,PRED_DOCKQ
fold_8gz5_2_model_4,0.83451134
fold_8gz5_3_model_1,0.83203667
fold_8gz5_5_model_1,0.82102966
fold_8gz5_2_model_0,0.81360197
fold_8gz5_1_model_3,0.80443668
fold_8gz5_3_model_4,0.79476947
fold_8gz5_2_model_1,0.7947554
fold_8gz5_5_model_3,0.79418081
fold_8gz5_1_model_0,0.79092652
fold_8gz5_2_model_3,0.78752398
fold_8gz5_3_model_2,0.77957559
fold_8gz5_3_model_0,0.76878542
fold_8gz5_2_model_2,0.76211011
fold_8gz5_5_model_2,0.75849313
fold_8gz5_5_model_0,0.72540069
fold_8gz5_3_model_3,0.71688485
fold_8gz5_5_model_4,0.68110693
fold_8gz5_1_model_1,0.55507112
fold_8gz5_4_model_1,0.53729957
fold_8gz5_4_model_0,0.48765782
fold_8gz5_1_model_4,0.40865284
fold_8gz5_4_model_4,0.19768451
fold_8gz5_4_model_2,0.1973964
fold_8gz5_1_model_2,0.06616339
fold_8gz5_4_model_3,0.03688034
