TARGET,MODEL_KEY,MODEL,PRED_DOCKQ,DockQ
7AMV,7AMV/custom_template_file_0,custom_template_file_0,0.45096346735954285,0.8809999823570251
7AMV,7AMV/custom_template_file_1,custom_template_file_1,0.45063158869743347,0.8790000081062317
7AMV,7AMV/custom_template_file_2,custom_template_file_2,0.45062458515167236,0.8790000081062317
7AMV,7AMV/custom_template_file_3,custom_template_file_3,0.4509608745574951,0.8840000033378601
7AMV,7AMV/custom_template_file_4,custom_template_file_4,0.45094022154808044,0.8830000162124634
7AMV,7AMV/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.45022454857826233,0.8240000009536743
7AMV,7AMV/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.44992080330848694,0.8090000152587891
7AMV,7AMV/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.4498639702796936,0.8180000185966492
7AMV,7AMV/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.44999340176582336,0.8230000138282776
7AMV,7AMV/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.4499223530292511,0.8259999752044678
7AMV,7AMV/default_0,default_0,0.4503028094768524,0.8759999871253967
7AMV,7AMV/default_1,default_1,0.44998133182525635,0.8730000257492065
7AMV,7AMV/default_2,default_2,0.4502142369747162,0.8730000257492065
7AMV,7AMV/default_3,default_3,0.44993653893470764,0.8709999918937683
7AMV,7AMV/default_4,default_4,0.4497620761394501,0.8709999918937683
7AMV,7AMV/no_templates_0,no_templates_0,0.44968873262405396,0.7149999737739563
7AMV,7AMV/no_templates_1,no_templates_1,0.4484986364841461,0.5460000038146973
7AMV,7AMV/no_templates_2,no_templates_2,0.4484902322292328,0.6399999856948853
7AMV,7AMV/no_templates_3,no_templates_3,0.44857579469680786,0.6700000166893005
7AMV,7AMV/no_templates_4,no_templates_4,0.4485011100769043,0.5559999942779541
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.4502362012863159,0.8240000009536743
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.44991761445999146,0.8090000152587891
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.4498620927333832,0.8180000185966492
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.4499921202659607,0.8230000138282776
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.4499095678329468,0.8259999752044678
7AMV,7AMV/ori_template_pipeline_0,ori_template_pipeline_0,0.45041653513908386,0.875
7AMV,7AMV/ori_template_pipeline_1,ori_template_pipeline_1,0.45014089345932007,0.8690000176429749
7AMV,7AMV/ori_template_pipeline_2,ori_template_pipeline_2,0.45028674602508545,0.8669999837875366
7AMV,7AMV/ori_template_pipeline_3,ori_template_pipeline_3,0.4501250684261322,0.8709999918937683
7AMV,7AMV/ori_template_pipeline_4,ori_template_pipeline_4,0.4503486454486847,0.8740000128746033
7AMV,7AMV/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.45051121711730957,0.8730000257492065
7AMV,7AMV/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.45038530230522156,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.4503783881664276,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_3,pdb_interact_uniprot_sto_3,0.4501613974571228,0.8679999709129333
7AMV,7AMV/pdb_interact_uniprot_sto_4,pdb_interact_uniprot_sto_4,0.4504472017288208,0.8700000047683716
7AMV,7AMV/sequence_based_template_0,sequence_based_template_0,0.45073434710502625,0.878000020980835
7AMV,7AMV/sequence_based_template_1,sequence_based_template_1,0.4507802724838257,0.878000020980835
7AMV,7AMV/sequence_based_template_2,sequence_based_template_2,0.45065322518348694,0.8769999742507935
7AMV,7AMV/sequence_based_template_3,sequence_based_template_3,0.45078784227371216,0.875
7AMV,7AMV/sequence_based_template_4,sequence_based_template_4,0.45062801241874695,0.8799999952316284
7AMV,7AMV/sequence_based_template_with_alphafold_0,sequence_based_template_with_alphafold_0,0.45029476284980774,0.8240000009536743
7AMV,7AMV/sequence_based_template_with_alphafold_1,sequence_based_template_with_alphafold_1,0.4499169886112213,0.8090000152587891
7AMV,7AMV/sequence_based_template_with_alphafold_2,sequence_based_template_with_alphafold_2,0.4498666822910309,0.8190000057220459
7AMV,7AMV/sequence_based_template_with_alphafold_3,sequence_based_template_with_alphafold_3,0.44999200105667114,0.8230000138282776
7AMV,7AMV/sequence_based_template_with_alphafold_4,sequence_based_template_with_alphafold_4,0.4499291777610779,0.8259999752044678
7AMV,7AMV/species_interact_uniprot_sto_0,species_interact_uniprot_sto_0,0.45030832290649414,0.871999979019165
7AMV,7AMV/species_interact_uniprot_sto_1,species_interact_uniprot_sto_1,0.4502108693122864,0.8669999837875366
7AMV,7AMV/species_interact_uniprot_sto_2,species_interact_uniprot_sto_2,0.4502275288105011,0.8679999709129333
7AMV,7AMV/species_interact_uniprot_sto_3,species_interact_uniprot_sto_3,0.4503624141216278,0.8700000047683716
7AMV,7AMV/species_interact_uniprot_sto_4,species_interact_uniprot_sto_4,0.45004764199256897,0.8619999885559082
7AMV,7AMV/species_interact_uniref_sto_0,species_interact_uniref_sto_0,0.4504184126853943,0.8730000257492065
7AMV,7AMV/species_interact_uniref_sto_1,species_interact_uniref_sto_1,0.45034074783325195,0.875
7AMV,7AMV/species_interact_uniref_sto_2,species_interact_uniref_sto_2,0.4501909613609314,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_3,species_interact_uniref_sto_3,0.4500243067741394,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_4,species_interact_uniref_sto_4,0.45026978850364685,0.8709999918937683
7AMV,7AMV/structure_temp_dimer_0,structure_temp_dimer_0,0.45106154680252075,0.8859999775886536
7AMV,7AMV/structure_temp_dimer_1,structure_temp_dimer_1,0.4509069621562958,0.8840000033378601
7AMV,7AMV/structure_temp_dimer_2,structure_temp_dimer_2,0.4509273171424866,0.8880000114440918
7AMV,7AMV/structure_temp_dimer_3,structure_temp_dimer_3,0.45080479979515076,0.8870000243186951
7AMV,7AMV/structure_temp_dimer_4,structure_temp_dimer_4,0.45103853940963745,0.8859999775886536
7AMV,7AMV/structure_temp_dimer_a_0,structure_temp_dimer_a_0,0.4501856863498688,0.8240000009536743
7AMV,7AMV/structure_temp_dimer_a_1,structure_temp_dimer_a_1,0.44990798830986023,0.8090000152587891
7AMV,7AMV/structure_temp_dimer_a_2,structure_temp_dimer_a_2,0.4498569369316101,0.8180000185966492
7AMV,7AMV/structure_temp_dimer_a_3,structure_temp_dimer_a_3,0.44999873638153076,0.8230000138282776
7AMV,7AMV/structure_temp_dimer_a_4,structure_temp_dimer_a_4,0.44992536306381226,0.8259999752044678
7AMV,7AMV/uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_0,0.4503013491630554,0.878000020980835
7AMV,7AMV/uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_1,0.45058298110961914,0.8769999742507935
7AMV,7AMV/uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_2,0.4502246379852295,0.8700000047683716
7AMV,7AMV/uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_3,0.45044469833374023,0.8740000128746033
7AMV,7AMV/uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_4,0.45039108395576477,0.8709999918937683
7AOH,7AOH/custom_template_file_0,custom_template_file_0,0.4469768702983856,0.9330000281333923
7AOH,7AOH/custom_template_file_1,custom_template_file_1,0.4469704329967499,0.9279999732971191
7AOH,7AOH/custom_template_file_2,custom_template_file_2,0.44679704308509827,0.925000011920929
7AOH,7AOH/custom_template_file_3,custom_template_file_3,0.4468507766723633,0.9229999780654907
7AOH,7AOH/custom_template_file_4,custom_template_file_4,0.4469488263130188,0.9309999942779541
7AOH,7AOH/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.4467971622943878,0.746999979019165
7AOH,7AOH/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.44435301423072815,0.7009999752044678
7AOH,7AOH/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.4443373382091522,0.7160000205039978
7AOH,7AOH/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.4443345069885254,0.6990000009536743
7AOH,7AOH/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.4439321756362915,0.6759999990463257
7AOH,7AOH/default_0,default_0,0.4471592903137207,0.9150000214576721
7AOH,7AOH/default_1,default_1,0.4469670057296753,0.8889999985694885
7AOH,7AOH/default_2,default_2,0.447144091129303,0.8989999890327454
7AOH,7AOH/default_3,default_3,0.4469902515411377,0.9150000214576721
7AOH,7AOH/default_4,default_4,0.44670552015304565,0.9010000228881836
7AOH,7AOH/no_templates_0,no_templates_0,0.4425354301929474,0.5899999737739563
7AOH,7AOH/no_templates_1,no_templates_1,0.44441595673561096,0.6150000095367432
7AOH,7AOH/no_templates_2,no_templates_2,0.4470129907131195,0.6489999890327454
7AOH,7AOH/no_templates_3,no_templates_3,0.4476948082447052,0.5820000171661377
7AOH,7AOH/no_templates_4,no_templates_4,0.44312912225723267,0.47200000286102295
7AOH,7AOH/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.44677069783210754,0.746999979019165
7AOH,7AOH/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.4443889856338501,0.7009999752044678
7AOH,7AOH/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.44434642791748047,0.7160000205039978
7AOH,7AOH/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.44433096051216125,0.6990000009536743
7AOH,7AOH/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.4439120590686798,0.6759999990463257
7AOH,7AOH/ori_template_pipeline_0,ori_template_pipeline_0,0.4467243552207947,0.8949999809265137
7AOH,7AOH/ori_template_pipeline_1,ori_template_pipeline_1,0.44734036922454834,0.9100000262260437
7AOH,7AOH/ori_template_pipeline_2,ori_template_pipeline_2,0.44713324308395386,0.9039999842643738
7AOH,7AOH/ori_template_pipeline_3,ori_template_pipeline_3,0.4470508098602295,0.9049999713897705
7AOH,7AOH/ori_template_pipeline_4,ori_template_pipeline_4,0.44634613394737244,0.8870000243186951
7AOH,7AOH/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.44690099358558655,0.8870000243186951
7AOH,7AOH/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.44658657908439636,0.8899999856948853
7AOH,7AOH/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.44669216871261597,0.8730000257492065
7AOH,7AOH/pdb_interact_uniprot_sto_3,pdb_interact_uniprot_sto_3,0.44693276286125183,0.875
7AOH,7AOH/pdb_interact_uniprot_sto_4,pdb_interact_uniprot_sto_4,0.4470822513103485,0.8679999709129333
7AOH,7AOH/pdb_interact_uniref_sto_0,pdb_interact_uniref_sto_0,0.44663098454475403,0.9010000228881836
7AOH,7AOH/pdb_interact_uniref_sto_1,pdb_interact_uniref_sto_1,0.44681793451309204,0.8859999775886536
7AOH,7AOH/pdb_interact_uniref_sto_2,pdb_interact_uniref_sto_2,0.4471496641635895,0.9070000052452087
7AOH,7AOH/pdb_interact_uniref_sto_3,pdb_interact_uniref_sto_3,0.4464654326438904,0.8899999856948853
7AOH,7AOH/pdb_interact_uniref_sto_4,pdb_interact_uniref_sto_4,0.44688209891319275,0.902999997138977
7AOH,7AOH/sequence_based_template_0,sequence_based_template_0,0.4466031789779663,0.9049999713897705
7AOH,7AOH/sequence_based_template_1,sequence_based_template_1,0.4469844102859497,0.8999999761581421
7AOH,7AOH/sequence_based_template_2,sequence_based_template_2,0.4466627240180969,0.8700000047683716
7AOH,7AOH/sequence_based_template_3,sequence_based_template_3,0.446238249540329,0.9010000228881836
7AOH,7AOH/sequence_based_template_4,sequence_based_template_4,0.44613638520240784,0.878000020980835
7AOH,7AOH/sequence_based_template_with_alphafold_0,sequence_based_template_with_alphafold_0,0.44677069783210754,0.746999979019165
7AOH,7AOH/sequence_based_template_with_alphafold_1,sequence_based_template_with_alphafold_1,0.44438689947128296,0.7009999752044678
7AOH,7AOH/sequence_based_template_with_alphafold_2,sequence_based_template_with_alphafold_2,0.44434696435928345,0.7160000205039978
7AOH,7AOH/sequence_based_template_with_alphafold_3,sequence_based_template_with_alphafold_3,0.4443313181400299,0.6990000009536743
7AOH,7AOH/sequence_based_template_with_alphafold_4,sequence_based_template_with_alphafold_4,0.44391319155693054,0.6759999990463257
7AOH,7AOH/species_interact_uniprot_sto_0,species_interact_uniprot_sto_0,0.4474291205406189,0.8970000147819519
7AOH,7AOH/species_interact_uniprot_sto_1,species_interact_uniprot_sto_1,0.446717232465744,0.8859999775886536
7AOH,7AOH/species_interact_uniprot_sto_2,species_interact_uniprot_sto_2,0.4475537836551666,0.9020000100135803
7AOH,7AOH/species_interact_uniprot_sto_3,species_interact_uniprot_sto_3,0.4470926523208618,0.9049999713897705
7AOH,7AOH/species_interact_uniprot_sto_4,species_interact_uniprot_sto_4,0.44733649492263794,0.8899999856948853
7AOH,7AOH/species_interact_uniref_a3m_0,species_interact_uniref_a3m_0,0.44711238145828247,0.9070000052452087
7AOH,7AOH/species_interact_uniref_a3m_1,species_interact_uniref_a3m_1,0.44673967361450195,0.8970000147819519
7AOH,7AOH/species_interact_uniref_a3m_2,species_interact_uniref_a3m_2,0.44648441672325134,0.875
7AOH,7AOH/species_interact_uniref_a3m_3,species_interact_uniref_a3m_3,0.44682469964027405,0.8349999785423279
7AOH,7AOH/species_interact_uniref_a3m_4,species_interact_uniref_a3m_4,0.44710779190063477,0.00800000037997961
7AOH,7AOH/species_interact_uniref_sto_0,species_interact_uniref_sto_0,0.4467834234237671,0.902999997138977
7AOH,7AOH/species_interact_uniref_sto_1,species_interact_uniref_sto_1,0.4472513198852539,0.9169999957084656
7AOH,7AOH/species_interact_uniref_sto_2,species_interact_uniref_sto_2,0.4470132291316986,0.8960000276565552
