TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SU0,fold_7su0_2_model_0,0.67752606,0.934
7SU0,fold_7su0_4_model_3,0.62295049,0.645
7SU0,fold_7su0_2_model_4,0.58759022,0.922
7SU0,fold_7su0_2_model_3,0.57091296,0.918
7SU0,fold_7su0_2_model_2,0.55508858,0.926
7SU0,fold_7su0_1_model_1,0.55072653,0.647
7SU0,fold_7su0_3_model_2,0.54175729,0.649
7SU0,fold_7su0_5_model_3,0.49264354,0.65
7SU0,fold_7su0_2_model_1,0.47832993,0.919
7SU0,fold_7su0_4_model_2,0.47282028,0.71
7SU0,fold_7su0_3_model_0,0.42685571,0.667
7SU0,fold_7su0_3_model_4,0.42164421,0.646
7SU0,fold_7su0_1_model_0,0.4087998,0.669
7SU0,fold_7su0_1_model_2,0.38504255,0.648
7SU0,fold_7su0_3_model_1,0.37330705,0.659
7SU0,fold_7su0_3_model_3,0.36237973,0.679
7SU0,fold_7su0_1_model_4,0.34119204,0.592
7SU0,fold_7su0_4_model_0,0.33596829,0.649
7SU0,fold_7su0_4_model_1,0.31635019,0.659
7SU0,fold_7su0_5_model_2,0.31553966,0.635
7SU0,fold_7su0_5_model_1,0.28807351,0.653
7SU0,fold_7su0_5_model_0,0.24497536,0.654
7SU0,fold_7su0_5_model_4,0.2239282,0.623
7SU0,fold_7su0_4_model_4,0.22372407,0.62
7SU0,fold_7su0_1_model_3,0.18927464,0.596
