TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6AL0,model_3_multimer_20220423_476080,0.71056294,0.274
6AL0,ranked_3,0.70840591,0.273
6AL0,model_3_multimer_20220423_840023,0.70840591,0.273
6AL0,model_5_multimer_20220423_005507,0.67905027,0.262
6AL0,model_1_multimer_20220423_840023,0.66214228,0.267
6AL0,ranked_0,0.66214228,0.267
6AL0,model_4_multimer_20220423_005507,0.51419342,0.255
6AL0,model_4_multimer_20220423_476080,0.50823927,0.26
6AL0,model_5_multimer_20220423_840023,0.45834529,0.605
6AL0,ranked_4,0.45834529,0.605
6AL0,ranked_2,0.41944593,0.257
6AL0,model_4_multimer_20220423_840023,0.41944593,0.257
6AL0,model_5_multimer_20220423_266634,0.39426434,0.281
6AL0,model_4_multimer_20220423_965846,0.39315873,0.256
6AL0,model_2_multimer_20220423_005507,0.38811043,0.259
6AL0,model_1_multimer_20220423_476080,0.36858192,0.26
6AL0,model_5_multimer_20220423_965846,0.34898719,0.449
6AL0,model_4_multimer_20220423_266634,0.26278082,0.247
6AL0,model_1_multimer_20220423_266634,0.22412725,0.261
6AL0,model_1_multimer_20220423_005507,0.22256032,0.21
6AL0,model_2_multimer_20220423_266634,0.18064071,0.264
6AL0,model_2_multimer_20220423_476080,0.15650333,0.256
6AL0,model_2_multimer_20220423_965846,0.12387726,0.247
6AL0,ranked_1,0.12006433,0.258
6AL0,model_2_multimer_20220423_840023,0.12006433,0.258
6AL0,model_5_multimer_20220423_476080,0.11936631,0.276
6AL0,model_3_multimer_20220423_005507,0.11413413,0.181
6AL0,model_1_multimer_20220423_965846,0.09477712,0.223
6AL0,model_3_multimer_20220423_965846,0.07098936,0.24
6AL0,model_3_multimer_20220423_266634,0.068694,0.156
